name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
Get チュー!,Get チュー! / SHEの事実,AAA,2007-04-18,230226,34,7,1,0.567,0.000922,0.921,0.0000178,0.447,-2.935,0.0374,106.994,4,0.523,summer
PEACH,LOVE PiECE,Ai Otsuka,2007-09-26,248322,50,5,1,0.491,0.00378,0.884,0,0.311,-2.902,0.0473,146.943,4,0.779,summer
シ?コチューて?行こう!,シ?コチューて?行こう! (Special Edition),Nogizaka46,2018-08-01,249826,0,11,1,0.428,0.0612,0.951,0,0.342,-1.861,0.0493,83.993,4,0.432,summer
ひまわり,あの・・こんなんて?きましたケト?。,Yusuke,2009-12-16,294960,0,8,1,0.533,0.244,0.662,0,0.359,-7.149,0.0797,183.896,4,0.454,summer
PLAYBACK,WHAT YOU WANT,JUJU,2015-12-09,201613,0,6,1,0.634,0.0722,0.962,0,0.0643,-2.546,0.0634,158.961,4,0.967,summer
君の知らない物語,君の知らない物語,supercell,2009-08-12,341053,37,9,1,0.424,0.0129,0.908,0,0.0995,-2.725,0.0504,164.954,4,0.466,summer
バトンロード,NAMiDA,KANA-BOON,2017-09-27,280240,0,1,1,0.361,0.000504,0.946,0.000172,0.343,-3.516,0.0759,161.92,4,0.39,summer
フロントメモリー,フロントメモリー,Emiko Suzuki,2018-05-11,240053,46,1,1,0.62,0.0396,0.946,0,0.102,-2.634,0.0631,133.938,4,0.719,summer
あとひとつ,ファンキーモンキーヘ?イヒ?ース? 4,FUNKY MONKEY BABYS,2011-12-21,338333,55,7,1,0.573,0.206,0.682,0,0.339,-4.528,0.0255,78.993,4,0.532,summer
長く短い祭,三毒史,Sheena Ringo,2019-05-27,249173,52,9,0,0.637,0.0105,0.784,0.000964,0.236,-3.087,0.0541,124.928,4,0.666,summer
SUMMER SONG,HOLIDAYS IN THE SUN,YUI,2010-07-14,206906,0,5,0,0.62,0.169,0.771,0,0.122,-5.229,0.0284,108.005,4,0.847,summer
大切な君へ,#17,Sonoko Inoue,2015-07-01,255200,28,9,1,0.674,0.129,0.736,0,0.124,-3.831,0.0279,116.995,4,0.784,summer
望遠のマーチ,aurora arc,BUMP OF CHICKEN,2019-07-10,258800,41,11,1,0.566,0.0495,0.941,0,0.091,-3.081,0.0395,101.942,4,0.459,summer
Life is Beautiful,Life is Beautiful,HIRAIDAI,2016-06-15,319440,49,7,1,0.642,0.839,0.637,0,0.373,-7.291,0.159,159.965,4,0.787,summer
Wonderful Life,alohAAA!,AAA,2007-03-21,300773,27,1,1,0.521,0.0795,0.702,0,0.0803,-5.611,0.0312,172.024,4,0.597,summer
ポニーテールとシュシュ,ここにいたこと(初回限定盤),AKB48,2011-06-08,270893,45,6,1,0.4,0.0145,0.97,0.000139,0.157,-3.07,0.113,160.008,4,0.519,summer
Love Is In The Air,Love Is In The Air,AAA,2013-06-26,271800,33,11,1,0.651,0.182,0.832,0,0.291,-4.45,0.0371,127.031,4,0.426,summer
花火,0?ZERO?,J SOUL BROTHERS III,2012-08-08,336453,49,3,0,0.567,0.0322,0.759,0,0.248,-4.437,0.0517,149.691,4,0.643,summer
1 2 3 ~恋か?はし?まる~,1 2 3 ~恋か?はし?まる~,Ikimonogakari,2013-06-05,299000,0,5,1,0.559,0.113,0.889,0,0.078,-1.357,0.0397,79.016,4,0.757,summer
Everyday、カチューシャ,Everyday、カチューシャ<Type-A>【初回限定盤】,AKB48,2011-05-25,312306,34,3,1,0.324,0.0178,0.951,0,0.212,-4.531,0.116,172.455,4,0.23,summer
マーメイドラプソディー,Tree,SEKAI NO OWARI,2015-01-14,318891,47,6,0,0.623,0.00524,0.811,0.0000163,0.299,-6.187,0.0373,120.005,4,0.179,summer
風に薫る夏の記憶,Wake up!,AAA,2014-07-02,308240,27,7,1,0.373,0.365,0.779,0,0.0628,-4.936,0.0365,113.887,4,0.343,summer
タマシイレボリューション - 2013 Remastered Version,Superfly BEST,Superfly,2013-09-25,224826,53,11,1,0.471,0.0313,0.96,0.00000352,0.407,-1.857,0.0877,131.893,4,0.498,summer
HOT LIMIT,THE FORCE,T.M.Revolution,1999-03-10,219506,0,11,1,0.515,0.0633,0.995,0.000016,0.0848,-3.39,0.0523,138.014,4,0.832,summer
上海ハニー,ALL the SINGLES,ORANGE RANGE,2003,175586,0,2,1,0.705,0.0142,0.936,0.0000302,0.132,-3.412,0.0711,129.967,4,0.852,summer
チキチキバンバン,チキチキバンバン,QUEENDOM,2022-05-20,202500,60,4,0,0.623,0.0469,0.987,0,0.317,-2.03,0.128,128.047,4,0.502,summer
GLAMOROUS SKY,DEARS,Mika Nakashima,2014-11-05,266333,0,1,0,0.322,0.0000791,0.864,0.625,0.167,-2.081,0.0427,149.916,4,0.52,summer
気分上々↑↑,THE BEST of mihimaru GT,Mihimaru GT,2007-05-02,227506,0,5,0,0.644,0.221,0.967,0,0.337,-3.901,0.102,125.048,4,0.864,summer
NEW,NEW,AAA,2016-06-08,244506,38,4,1,0.659,0.0691,0.945,0.00000226,0.223,-3.936,0.0921,91.506,4,0.744,summer
キセキ,あっ、ども。おひさしぶりです。,GReeeeN,2008-01-01,271160,62,0,1,0.641,0.0932,0.618,0,0.155,-4.269,0.0259,90.032,4,0.338,summer
海の声,海の声,Taro Urashima,2015-12-02,227213,53,4,1,0.65,0.699,0.343,0,0.126,-5.658,0.0255,76.025,4,0.276,summer
No cry No more,No cry No more,AAA,2011-06-22,303946,37,8,1,0.64,0.00139,0.882,0.00000529,0.377,-3.069,0.0384,129.962,4,0.631,summer
いま、太陽に向かって咲く花,スタートライン,NOBU,2018-04-18,311493,43,0,0,0.609,0.0325,0.676,0,0.242,-3.833,0.028,104.956,4,0.516,summer
楽園ベイベー,グッジョブ!,RIP SLYME,2005-08-31,284826,51,9,1,0.776,0.0936,0.884,0.000183,0.0459,-5.792,0.055,113.046,4,0.846,summer
花に亡霊,盗作,ヨルシカ,2020-07-29,241226,61,4,1,0.646,0.573,0.45,0,0.0768,-6.628,0.0482,90.01,4,0.413,summer
さよならの夏?コクリコ坂から?,コクリコ坂から歌集,Aoi Teshima,2011-07-06,322760,36,4,0,0.499,0.877,0.335,0,0.373,-8.36,0.0258,104.95,3,0.252,summer
夏の思い出,ケツノポリス3,Ketsumeishi,2003-10-01,391733,54,11,1,0.686,0.171,0.909,0,0.553,-4.193,0.0541,94.009,4,0.818,summer
裸足でSummer,生まれてから初めて見た夢 (Complete Edition),Nogizaka46,2017-05-24,277933,0,5,1,0.529,0.141,0.978,0,0.152,-3.497,0.119,139.954,4,0.514,summer
夏疾風,夏疾風,ARASHI,2018-07-25,258801,49,6,1,0.564,0.0709,0.907,0,0.122,-3.717,0.052,136.977,4,0.459,summer
TSUNAMI,ハ?ラット?3 ~the album of LOVE~,サザンオールスターズ,2000-11-22,312000,48,2,1,0.496,0.194,0.669,0.000211,0.235,-4.924,0.0246,90.488,4,0.556,summer
ロコローション,musiQ,ORANGE RANGE,2004-12-01,196866,0,11,1,0.682,0.026,0.895,0,0.108,-3.173,0.0974,140.004,4,0.821,summer
ムーンライトステーション,Tree,SEKAI NO OWARI,2015-01-14,232493,48,0,1,0.7,0.00644,0.929,0.0032,0.854,-5.812,0.044,130.021,4,0.9,summer
HANABI,HANABI,Ikimonogakari,2006-05-31,267333,0,7,1,0.459,0.0109,0.954,0,0.0876,-2.856,0.143,167.016,4,0.472,summer
GUTS!,GUTS!,ARASHI,2014-04-30,294290,50,11,0,0.615,0.0921,0.947,0.00000141,0.347,-2.569,0.0523,126.009,4,0.892,summer
SUNSHINE,夏もの,AAA,2007-07-18,235266,23,0,1,0.691,0.00209,0.918,0,0.0986,-5.274,0.0558,125.041,4,0.519,summer
himawari,重力と呼吸,Mr.Children,2018-10-03,358626,0,2,1,0.327,0.00729,0.903,0,0.122,-3.408,0.0548,169.833,4,0.319,summer
OH!,SHISHAMO BEST,SHISHAMO,2019-06-19,240373,32,1,1,0.573,0.00184,0.924,0,0.269,-2.29,0.0327,105.056,4,0.645,summer
鱗(うろこ),鱗(うろこ),Motohiro Hata,2007-06-06,324053,32,6,1,0.444,0.0724,0.751,0,0.1,-5.374,0.0311,90.023,4,0.465,summer
ギンガムチェック,次の足跡 Type A <初回限定盤>,AKB48,2014-01-22,325306,39,0,1,0.333,0.0273,0.951,0.0419,0.198,-3.365,0.0786,175.043,4,0.644,summer
点描の唄,青と夏,Mrs. GREEN APPLE,2018-07-31,307066,73,0,1,0.502,0.447,0.632,0,0.103,-4.612,0.0273,152.014,4,0.308,summer
キミを忘れないよ,キミを忘れないよ,Sakurako Ohara,2015-11-04,276826,25,6,1,0.444,0.0816,0.674,0,0.0826,-3.629,0.0302,145.869,4,0.338,summer
君の唄(キミノウタ),君の唄(キミノウタ)/答,Mao Abe,2019-05-08,251586,26,0,1,0.453,0.000183,0.941,0,0.105,-2.345,0.0637,179.025,4,0.61,summer
ファンファーレ,ファンファーレ / 春夏秋冬,sumika,2018-08-29,187480,0,3,1,0.629,0.0282,0.945,0,0.252,-2.354,0.0487,109.092,4,0.715,summer
いのちの名前,From To,Ayaka Hirahara,2005-11-02,215266,48,0,1,0.315,0.97,0.187,0.0000011,0.0824,-13.811,0.0423,70.574,4,0.172,summer
アンビバレント,アンビバレント (Special Edition),Keyakizaka46,2018-08-15,273866,0,3,0,0.556,0.0969,0.933,0,0.102,-2.275,0.0715,129.978,4,0.611,summer
あの夢をなぞって,あの夢をなぞって,YOASOBI,2020-01-18,242666,66,8,1,0.537,0.217,0.793,0.000361,0.143,-3.446,0.04,180.029,4,0.73,summer
灰色と青 ( + 菅田将暉 ),BOOTLEG,Kenshi Yonezu,2017-11-01,332186,0,4,1,0.522,0.345,0.597,0,0.103,-4.883,0.0295,80.952,4,0.387,summer
"Hello, my friend",THE DANCING SUN,Yumi Matsutoya,1994-11-25,273989,58,4,1,0.658,0.438,0.499,0.0000475,0.0653,-7.836,0.0234,82.969,4,0.533,summer
シャナナ☆,ORIGIN,MINMI,2014-09-27,351000,42,4,0,0.467,0.0177,0.929,0,0.337,-3.418,0.201,155.967,4,0.584,summer
真夏のSounds good !,次の足跡 Type A <初回限定盤>,AKB48,2014-01-22,274133,42,5,0,0.557,0.188,0.954,0,0.0631,-3.144,0.138,148.252,4,0.615,summer
ミラクル,miwa THE BEST,miwa,2018-07-11,281466,25,4,0,0.545,0.0363,0.872,0,0.136,-2.604,0.0332,145.021,4,0.646,summer
渚にまつわるエトセトラ,JET CD,Puffy AmiYumi,1998-04-01,240000,0,9,1,0.704,0.0298,0.834,0.0000557,0.277,-5.656,0.0294,128.687,4,0.673,summer
島人ぬ宝,ビギンの島唄 オモトタケオのがベスト,BEGIN,2011-07-20,318826,42,5,1,0.656,0.757,0.446,0,0.122,-7.751,0.0301,147.767,4,0.651,summer
八月の夜,S,SILENT SIREN,2016-03-02,259920,50,1,1,0.461,0.000877,0.93,0.000132,0.348,-4.05,0.0368,188.036,4,0.759,summer
Ki・mi・ni・mu・chu,EXTREME BEST,EXILE,2016-09-27,261013,44,10,1,0.641,0.0794,0.828,0,0.697,-4.762,0.0413,75.983,4,0.977,summer
ひまわりの約束,青の光景,Motohiro Hata,2015-12-16,308146,62,10,1,0.523,0.188,0.445,0,0.18,-6.359,0.0329,78.957,4,0.336,summer
ひこうき雲,ひこうき雲,Yumi Arai,1973-11-20,206164,60,3,1,0.403,0.366,0.432,0.00696,0.0957,-9.028,0.0261,171.848,4,0.246,summer
ピースサイン,ピースサイン,Kenshi Yonezu,2017-06-21,237280,0,8,1,0.577,0.00782,0.941,0,0.325,-2.96,0.0822,100.026,4,0.556,summer
大声ダイヤモンド,大声ダイヤモンド,AKB48,2008-10-22,246480,42,2,1,0.418,0.436,0.958,0,0.154,-5.32,0.0615,174.119,4,0.69,summer
夏空グラフィティ,夏空ク?ラフィティ/青春ライン,Ikimonogakari,2007-08-08,262920,0,8,1,0.481,0.0212,0.917,0.0014,0.192,-2.738,0.0508,165.862,4,0.669,summer
言って。,夏草が邪魔をする,ヨルシカ,2017-06-28,242182,62,0,1,0.608,0.00745,0.749,0.000297,0.0366,-4.605,0.0536,180.014,4,0.821,summer
花鳥風月,ENTERTAINMENT,SEKAI NO OWARI,2012-07-18,275906,47,7,1,0.614,0.0523,0.777,0.0000209,0.117,-5.866,0.0271,105.003,4,0.505,summer
Wake up!,Wake up!,AAA,2014-07-02,225786,52,1,1,0.445,0.0219,0.947,0,0.328,-1.97,0.0746,176.146,4,0.688,summer
わたがし,わたがし,back number,2012-07-18,261640,39,0,1,0.69,0.0537,0.813,0,0.0566,-2.383,0.0372,124.048,4,0.641,summer
熱帯夜,SHISHAMO 3,SHISHAMO,2016-03-02,253600,0,2,1,0.64,0.0012,0.786,0.00000453,0.149,-7.055,0.0297,93.036,4,0.764,summer
secret base ~君か?くれたもの~,E ~Complete A side Singles~,ZONE,2001,295386,0,6,1,0.49,0.366,0.777,0,0.139,-6.237,0.0384,144.81,4,0.427,summer
君はロックを聴かない,君はロックを聴かない,Aimyon,2017-08-01,246306,45,7,1,0.524,0.00135,0.687,0,0.169,-4.039,0.0267,99.919,4,0.619,summer
LOVER,LOVER,AAA,2015-07-29,289573,31,0,1,0.586,0.00603,0.867,0,0.0996,-4.882,0.0365,95.027,4,0.291,summer
Hey Ho,Hey Ho,SEKAI NO OWARI,2016-10-05,301298,45,2,1,0.29,0.104,0.916,0.00285,0.195,-5.464,0.123,172.423,3,0.375,summer
笑ってたいんだ,笑ってたいんだ/NEW WORLD MUSIC,Ikimonogakari,2011-07-20,371693,0,5,1,0.545,0.0439,0.881,0,0.174,-2.91,0.0481,157.099,4,0.489,summer
My SunShine,ACTION!,ROCK'A'TRENCH,2009-03-04,267706,52,9,1,0.508,0.0038,0.935,0,0.299,-2.942,0.0806,144.988,4,0.754,summer
My Way,Def Tech,Def Tech,2005-01-22,305000,58,6,1,0.816,0.321,0.719,0,0.139,-7.064,0.108,100.023,4,0.635,summer
BLUE BIRD,Secret,Ayumi Hamasaki,2006-11-29,246233,54,6,1,0.625,0.104,0.92,0,0.0506,-5.674,0.0468,122.019,4,0.463,summer
Shine,LEO,Leo Ieiri,2012-10-24,215409,44,6,0,0.703,0.363,0.889,0,0.0997,-2.589,0.044,127.016,4,0.342,summer
BRAND NEW WORLD,BRAND NEW WORLD,D-51,2007-09-26,259586,50,10,0,0.572,0.000994,0.984,0.00000594,0.317,-4.026,0.138,160.098,4,0.635,summer
NIPPON,日出処,Sheena Ringo,2014-11-05,233866,50,4,1,0.158,0.0024,0.921,0.0617,0.245,-3.323,0.105,172.962,4,0.325,summer
東京VICTORY,葡萄,サザンオールスターズ,2015-03-31,308800,50,9,1,0.529,0.277,0.87,0.00000175,0.117,-4.269,0.0342,144.01,4,0.607,summer
Hero,Hero,Namie Amuro,2016-07-27,337813,55,8,1,0.352,0.178,0.809,0.000679,0.0844,-3.177,0.0678,124.939,4,0.275,summer
アカシア,アカシア,BUMP OF CHICKEN,2020-09-30,262106,57,7,1,0.469,0.0244,0.929,0,0.0574,-2.971,0.0339,139.99,4,0.578,summer
Boys & Girls,A BEST,Ayumi Hamasaki,2001-03-28,233333,53,7,1,0.56,0.000388,0.985,0.0145,0.258,-2.884,0.0793,127.96,4,0.393,summer
STAY TUNE,THE KIDS,Suchmos,2017-01-25,297333,0,5,1,0.681,0.0288,0.938,0.000264,0.0634,-4.246,0.0557,122.991,4,0.6,summer
A Perfect Sky,Every Single Day-Complete BONNIE PINK(1995-2006)-,BONNIE PINK,2006-05-10,247666,51,8,1,0.637,0.475,0.774,0,0.438,-5.641,0.0645,89.99,4,0.842,summer
SKY's the limit,Fruits Decaying,Boku no Lyric no Boyomi,2017-11-22,236120,37,8,1,0.663,0.0219,0.933,0.00014,0.12,-3.784,0.0303,119.973,4,0.723,summer
No Way Back,No Way Back,AAA,2017-07-05,222280,30,7,1,0.635,0.00673,0.807,0,0.351,-6.064,0.0995,140.028,4,0.74,summer
世界は恋に落ちている,世界はiに満ちている,CHiCO with HoneyWorks,2015-11-18,312826,59,7,1,0.627,0.0116,0.884,0,0.103,-4.619,0.0484,130.061,4,0.456,summer
群青,群青,YOASOBI,2020-09-01,248444,67,10,1,0.719,0.321,0.87,0,0.187,-3.073,0.0472,134.979,4,0.732,summer
Alright!!,Box Emotions,Superfly,2008-09-10,257733,41,10,0,0.376,0.00378,0.947,0.0000232,0.0836,-1.013,0.0672,141.925,4,0.244,summer
熱帯夜,FUNFAIR,RIP SLYME,2007-07-25,289946,49,1,1,0.656,0.0705,0.878,0.00104,0.0325,-4.035,0.0471,168.998,4,0.725,summer
君という名の翼,5296,KOBUKURO,2007-11-07,303813,47,2,1,0.634,0.198,0.853,0,0.273,-4.773,0.0363,134.508,4,0.5,summer
Over Drive,MIRACLE DIVING,JUDY AND MARY,1995-12-04,258733,0,7,1,0.475,0.00673,0.746,0.0000191,0.0752,-4.56,0.0352,147.981,4,0.714,summer
サイダーのように言葉が湧き上がる,サイダーのように言葉が湧き上がる,never young beach,2020-05-13,206800,45,4,1,0.796,0.268,0.526,0.0000141,0.17,-11.087,0.0301,102.032,4,0.962,summer
太陽の君に,新しい花,Hana Sekitori,2021-03-03,293226,23,11,1,0.503,0.343,0.746,0.0000167,0.239,-3.687,0.0287,108.019,4,0.475,summer
花火,aikoの詩。,aiko,2019-06-05,281586,29,5,1,0.619,0.0912,0.959,0,0.0456,-3.597,0.109,96.056,4,0.508,summer
今宵の月のように,明日に向かって走れ-月夜の歌-,Elephant Kashimashi,1997,252706,59,7,1,0.576,0.0945,0.632,0,0.333,-8.226,0.0335,116.01,4,0.577,summer
波乗りジョニー,波乗りジョニー,Keisuke Kuwata,2001-07-04,267533,59,2,1,0.486,0.0541,0.821,0,0.288,-7.039,0.0605,138.158,4,0.73,summer
お祭りマンボ,にっぽん歌紀行,Hibari Misora,2012-05-29,209293,32,7,0,0.568,0.794,0.566,0,0.0649,-6.918,0.0523,124.288,4,0.714,summer
壮年JUMP,壮年JUMP,サザンオールスターズ,2018-07-23,270773,37,2,1,0.485,0.54,0.734,0.000479,0.0822,-4.799,0.0388,166.128,4,0.505,summer
イージュー★ライダー,イージュー★ライダー,Tamio Okuda,1996,235933,32,9,1,0.465,0.0144,0.799,0,0.326,-5.568,0.0348,120.683,4,0.588,summer
SAILING,SAILING,AAA,2012-02-22,269306,17,7,1,0.582,0.00741,0.903,0,0.217,-2.822,0.049,123.997,4,0.584,summer
渚,インディゴ地平線,SPITZ,1996,287600,48,7,1,0.519,0.757,0.798,0.379,0.114,-6.628,0.0388,123.199,4,0.495,summer
め組のひと,ETERNITY ?Love & Songs ?,Kumi Koda,2010-10-13,217866,44,6,0,0.774,0.00242,0.8,0.000412,0.0404,-3.612,0.0372,115.978,4,0.842,summer
真夏の通り雨,Fantome,Hikaru Utada,2016-09-28,338346,45,8,0,0.288,0.797,0.329,0,0.121,-11.782,0.0309,145.661,4,0.551,summer
Catch The Wave,Catch The Wave,Def Tech,2006-04-26,261226,47,7,0,0.662,0.00195,0.75,0.00000115,0.129,-5.484,0.0428,87.983,4,0.705,summer
サママ・フェスティバル!,サママ・フェスティバル!,Mrs. GREEN APPLE,2016-06-15,264160,42,4,1,0.404,0.00151,0.963,0.0000106,0.0521,-1.707,0.0663,169.963,4,0.607,summer
YOKOHAMA blues,Lip,SEKAI NO OWARI,2019-02-27,292514,45,6,0,0.736,0.188,0.8,0.0000034,0.282,-5.493,0.0425,95.055,4,0.791,summer
Jupiter,Jupiter~平原綾香ベスト~,Ayaka Hirahara,2008-02-13,361040,25,1,1,0.319,0.428,0.632,0.00000122,0.384,-6.58,0.0306,88.913,4,0.346,summer
スパークル - movie ver.,君の名は。,RADWIMPS,2016-08-24,534120,56,11,1,0.374,0.689,0.431,0.00647,0.109,-8.395,0.0334,124.012,4,0.296,summer
夜行,盗作,ヨルシカ,2020-07-29,202720,51,1,1,0.579,0.379,0.467,0.000158,0.158,-6.576,0.0323,170.038,4,0.484,summer
風のゆくえ,ウタの歌 ONE PIECE FILM RED,Ado,2022-08-09,272466,75,1,0,0.441,0.159,0.717,0,0.125,-3.979,0.0359,139.987,4,0.233,summer
HANABI,SUPERMARKET FANTASY,Mr.Children,2008-12-10,342773,64,1,1,0.638,0.157,0.766,0,0.124,-5.541,0.0268,112.005,4,0.595,summer
長く短い祭,長く短い祭 / 神様、仏様,Sheena Ringo,2015-07-31,249546,61,2,0,0.614,0.0567,0.788,0.0472,0.221,-3.808,0.112,124.876,4,0.778,summer
花火,桜の木の下,aiko,2000-03-01,278973,59,5,1,0.621,0.0692,0.868,0,0.0348,-5.235,0.0324,96.045,4,0.887,summer
サマーヌード,B.A.D.(Bigger And Deffer)?MB's Single Collection,Magokoro Brothers,1996,293666,47,11,0,0.629,0.343,0.773,0,0.296,-5.112,0.0369,115.021,4,0.781,summer
夏祭り,(初),Whiteberry,2000,220706,55,5,0,0.514,0.109,0.775,0.00000375,0.261,-5.151,0.0466,140.976,4,0.664,summer
世界でいちばん熱い夏,STAR BOX EXTRA PRINCESS PRINCESS,PRINCESS PRINCESS,2001,225493,54,9,1,0.674,0.103,0.91,0.000492,0.108,-6.282,0.0705,147.947,4,0.411,summer
Sunny Day Sunday,さよならガール,Sentimental Bus,2000,150933,47,7,1,0.552,0.0101,0.844,0.0000194,0.0457,-5.352,0.0536,169.901,4,0.868,summer
イッサイガッサイ,愛・自分博,KREVA,2006-02-01,184000,53,10,0,0.56,0.381,0.745,0,0.213,-6.464,0.257,89.997,4,0.824,summer
NATSUMONOGATARI,NATSUMONOGATARI,YUZU,2021-06-02,274474,41,7,0,0.673,0.15,0.721,0,0.231,-5.551,0.0558,129.954,4,0.803,summer
渚にまつわるエトセトラ,JET CD,Puffy AmiYumi,1998,240000,51,9,1,0.704,0.0294,0.834,0.0000557,0.277,-5.656,0.0294,128.688,4,0.673,summer
夏が来る,Greatest Hits 1991-2016 ~All Singles + ~,Maki Ohguro,2016-11-23,284102,32,2,1,0.641,0.357,0.93,0.0000144,0.218,-3.802,0.0886,101.014,4,0.431,summer
Dreamland,Japana-rhythm,BENNIE K,2005-11-09,251880,52,9,1,0.74,0.028,0.97,0,0.0426,-1.856,0.103,139.942,4,0.903,summer
真夏の夜の匂いがする,真夏の夜の匂いがする,Aimyon,2019-07-19,233306,42,9,1,0.474,0.0566,0.86,0.00000357,0.14,-2.022,0.0921,202.937,4,0.729,summer
secret base ~君か?くれたもの~,E ?Complete A side Singles?,ZONE,2001,295386,59,6,1,0.49,0.366,0.777,0,0.139,-6.237,0.0384,144.81,4,0.427,summer
himawari,himawari,Mr.Children,2017-07-26,357160,46,2,1,0.372,0.000546,0.93,0.0000112,0.146,-3.595,0.0509,169.887,4,0.375,summer
夏の日の午後,旅路ニ季節ガ燃エ落チル,Eastern Youth,1998-06-21,346666,29,1,0,0.434,0.00303,0.919,0.201,0.08,-4.415,0.0976,90.755,4,0.508,summer
熱帯夜,熱帯夜,THE YELLOW MONKEY,1994-07-21,285400,19,9,1,0.475,0.00474,0.953,0,0.264,-5.896,0.068,131.829,4,0.574,summer
君がいない夏 (Ballads in Love),Ballads in Love ?The greatest love songs of DEEN?,DEEN,2019-11-06,278253,32,10,1,0.359,0.843,0.432,0.00000482,0.13,-5.766,0.0289,85.486,4,0.432,summer
HIGH PRESSURE,HIGH PRESSURE,T.M.Revolution,2009,266146,26,1,1,0.562,0.15,0.988,0.00000354,0.338,-3.327,0.0442,130.872,4,0.723,summer
何も言えなくて・・・夏,JAYWALK BALLAD BEST,THE JAYWALK,2008-11-05,247160,47,11,1,0.605,0.264,0.832,0,0.273,-5.748,0.0355,110.066,4,0.552,summer
夏はこれからだ!,DANCE BABY DANCE / 夏はこれからだ!,Fukumimi,2008-07-16,324760,30,0,1,0.581,0.0937,0.901,0,0.114,-3.672,0.0428,126.076,4,0.666,summer
夏を生きる,夏を生きる,Ryokuoushoku Shakai,2020-07-31,263039,45,0,1,0.395,0.252,0.899,0,0.144,-2.462,0.0503,177.854,4,0.509,summer
Summer Tribe,Summer Tribe,Dragon Ash,2000-07-12,248837,32,4,1,0.486,0.0169,0.971,0.53,0.192,-4.414,0.309,94.638,4,0.5,summer
さとうきび畑,森山良子 THE BEST,Ryoko Moriyama,2004,607440,29,3,1,0.382,0.957,0.127,0.00000937,0.118,-14.36,0.0433,73.996,4,0.201,summer
ココロオドル -original version-,ココロオドル,nobodyknows+,2004,253533,57,4,0,0.747,0.241,0.985,0,0.0342,-2.471,0.105,113.041,4,0.909,summer
ミュージック・アワー,ミュージック・アワー,PornoGraffitti,2000-07-12,274866,0,0,1,0.587,0.121,0.993,0,0.44,-0.621,0.0717,134.935,4,0.911,summer
Mela!,Mela!,Ryokuoushoku Shakai,2020-04-13,242066,0,8,1,0.619,0.0439,0.941,0.0000173,0.318,-1.618,0.0584,137.967,4,0.624,summer
HOT LIMIT,HOT LIMIT,T.M.Revolution,1998-02-25,221960,0,1,1,0.519,0.116,0.993,0.0000174,0.0807,-3.675,0.0532,137.878,4,0.801,summer
上海ハニー,上海ハニー,ORANGE RANGE,2003-07-16,175733,0,2,1,0.707,0.0086,0.936,0.0000155,0.0979,-3.182,0.0698,129.981,4,0.825,summer
SHAMROCK,SHAMROCK,UVERworld,2006,254080,28,11,1,0.456,0.0015,0.891,0,0.148,-4.404,0.0856,169.283,4,0.811,summer
Teenager Forever,CEREMONY,King Gnu,2020-01-15,189080,61,0,1,0.498,0.0676,0.92,0,0.342,-3.546,0.109,114.903,4,0.702,summer
SUMMER SONG,ORANGE GARDEN POP,YUI,2012,207693,0,5,0,0.635,0.217,0.836,0.00000314,0.111,-3.952,0.0297,107.979,4,0.847,summer
CLAP CLAP,CLAP CLAP,NiziU,2022-07-13,165720,63,9,1,0.749,0.0403,0.894,0.000519,0.271,-3.103,0.0744,175.993,4,0.509,summer
Up!,DOUBLAST,Kep1er,2022-06-20,192026,63,6,1,0.751,0.0198,0.929,0.00000507,0.0308,-2.903,0.118,124.013,4,0.928,summer
しわくちゃな雲を抱いて,しわくちゃな雲を抱いて,DISH//,2022-07-13,235342,63,4,1,0.58,0.00647,0.888,0,0.355,-5.737,0.0374,138.015,4,0.515,summer
セプテンバーさん,蝶々結び,Aimer,2016-08-17,302960,49,1,1,0.581,0.0386,0.91,0.00000362,0.191,-3.53,0.0345,123.99,4,0.683,summer
以心電信,musiQ,ORANGE RANGE,2004-12-01,226906,56,2,1,0.585,0.000293,0.923,0.00000533,0.0477,-4.759,0.0311,139.989,4,0.856,summer
A Perfect Sky,A Perfect Sky,Rei Yasuda,2021-06-30,230826,34,8,1,0.695,0.0691,0.868,0,0.215,-5.417,0.042,95.045,4,0.673,summer
SUMMER ESCAPE~夏の思い出~,SUMMER ESCAPE~夏の思い出~,Skoop On Somebody,2022-08-03,254036,27,11,1,0.638,0.0448,0.751,0.000141,0.165,-6.745,0.0314,96.015,4,0.597,summer
イマジネーション,BEST,SPYAIR,2014-11-26,179133,58,1,1,0.481,0.00239,0.938,0.0000253,0.118,-2.967,0.0593,101.922,4,0.589,summer
Believe,Believe,Kana Nishino,2013-06-05,233600,46,8,1,0.542,0.0754,0.917,0,0.28,-2.403,0.0814,150.996,4,0.712,summer
世界はあなたに笑いかけている,世界はあなたに笑いかけている,Little Glee Monster,2018-08-01,232773,0,8,1,0.785,0.436,0.9,0,0.148,-2.335,0.0966,120.969,4,0.79,summer
青春のせいだ,青春のせいだ,YOI,2022-07-23,222345,30,7,1,0.605,0.00442,0.892,0,0.188,-5.304,0.0399,116.98,4,0.684,summer
