name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
また来年になっても,woman’s,My Hair is Bad,2016-10-19,186786,37,8,1,0.658,0.00343,0.925,0,0.0754,-4.744,0.0729,125.004,4,0.924,winter
微熱,hadaka e.p.,My Hair is Bad,2018-11-07,202053,40,1,1,0.607,0.0034,0.851,0,0.166,-4.514,0.0306,133.105,4,0.726,winter
運命,運命 / 幻,My Hair is Bad,2017-09-06,170013,40,8,1,0.526,0.00464,0.913,0,0.362,-3.544,0.0475,100.512,4,0.639,winter
幻,運命 / 幻,My Hair is Bad,2017-09-06,265666,48,1,1,0.354,0.00741,0.708,0,0.158,-4.114,0.0335,173.793,4,0.589,winter
最愛の果て,時代をあつめて,My Hair is Bad,2016-05-11,201653,56,10,1,0.503,0.000826,0.856,0,0.365,-4.084,0.032,98.037,4,0.72,winter
悪口たち,時代をあつめて,My Hair is Bad,2016-05-11,153360,36,10,1,0.669,0.0116,0.888,0,0.247,-3.798,0.0502,137.861,4,0.842,winter
惜春,hadaka e.p.,My Hair is Bad,2018-11-07,236493,32,8,1,0.572,0.00341,0.936,0,0.334,-4.981,0.0587,99.01,4,0.567,winter
運命,mothers,My Hair is Bad,2017-11-22,169960,36,8,1,0.498,0.00653,0.948,0,0.303,-2.725,0.0741,100.211,4,0.504,winter
いつか結婚しても,mothers,My Hair is Bad,2017-11-22,246733,55,6,1,0.505,0.00644,0.789,0,0.0902,-4.163,0.0307,79.988,4,0.591,winter
元彼女として,mothers,My Hair is Bad,2017-11-22,122946,52,8,1,0.573,0.0449,0.952,0,0.17,-3.144,0.126,146.836,4,0.732,winter
噂,mothers,My Hair is Bad,2017-11-22,46426,32,1,1,0.466,0.00281,0.965,0,0.116,-3.799,0.0886,107.454,4,0.5,winter
こっちみてきいて,mothers,My Hair is Bad,2017-11-22,183146,34,10,1,0.573,0.00958,0.851,0.0000101,0.111,-5.596,0.0391,99.051,4,0.503,winter
永遠の夏休み,mothers,My Hair is Bad,2017-11-22,244506,29,8,1,0.318,0.0585,0.917,0,0.134,-5.426,0.238,98.901,4,0.393,winter
シャトルに乗って,mothers,My Hair is Bad,2017-11-22,299946,34,10,0,0.563,0.0297,0.543,0,0.12,-6.877,0.0276,91.045,4,0.302,winter
復讐,mothers,My Hair is Bad,2017-11-22,164293,39,1,1,0.593,0.0161,0.957,0,0.0689,-3.179,0.0711,102.509,4,0.691,winter
魔法にかけられて,魔法にかけられて,Saucy Dog,2022-03-25,254934,62,7,1,0.608,0.546,0.581,0.00000344,0.124,-5.399,0.0271,82.005,4,0.572,winter
Dreams Come True,Dreams Come True - SM STATION,aespa,2021-12-20,204933,69,0,1,0.686,0.0699,0.901,0,0.306,-0.21,0.0614,98.977,4,0.571,winter
Lucid Dream,Savage - The 1st Mini Album,aespa,2021-10-05,210560,67,11,0,0.7,0.0539,0.753,0.0000172,0.072,-3.841,0.0441,97.998,4,0.146,winter
ROYAL,LOVE DIVE,IVE,2022-04-05,206226,68,1,1,0.796,0.0905,0.85,0.00000339,0.205,-2.987,0.102,109.922,4,0.47,winter
LOVE DIVE,LOVE DIVE,IVE,2022-04-05,177186,85,1,0,0.703,0.00379,0.709,0.0000543,0.333,-4.169,0.0433,117.941,4,0.538,winter
Beware,Beware,IZ*ONE,2020-10-07,250828,45,10,1,0.696,0.0741,0.795,0,0.0543,-1.44,0.0549,130.022,4,0.762,winter
BOP BOP!,The 1st Mini Album 'Beam Of Prism',VIVIZ,2022-02-09,219933,63,0,1,0.688,0.0697,0.831,0,0.13,-2.857,0.0962,126.118,4,0.707,winter
Love In Space,Cherry Wish,Cherry Bullet,2022-03-02,216973,52,2,1,0.662,0.0523,0.942,0.000072,0.0937,-2.557,0.0816,155.998,4,0.578,winter
Love So Sweet,Cherry Rush,Cherry Bullet,2021-01-20,188053,56,6,0,0.76,0.162,0.811,0,0.133,-1.682,0.308,149.966,4,0.728,winter
Feel My Rhythm,‘The ReVe Festival 2022 - Feel My Rhythm’,Red Velvet,2022-03-21,210253,76,1,1,0.412,0.0648,0.94,0,0.358,-2.171,0.215,157.964,4,0.423,winter
Real Love,Real Love,OH MY GIRL,2022-03-28,201320,34,7,1,0.629,0.196,0.792,0,0.281,-3.223,0.111,109.845,4,0.615,winter
ワンドリンク別,アルデンテ,Macaroni Empitsu,2019-04-18,110924,55,5,1,0.563,0.0268,0.794,0,0.128,-3.474,0.0643,117.803,4,0.524,winter
HE IS MINE,踊り場から愛を込めて,Creep Hyp,2010-09-08,197026,57,2,1,0.483,0.0211,0.938,0.0000654,0.0653,-3.086,0.205,158.183,4,0.439,winter
愛言葉,Memories,Tani Yuuki,2021-12-08,286546,66,0,1,0.602,0.422,0.58,0,0.352,-6.029,0.0327,148.079,4,0.323,winter
Voltage,Voltage,ITZY,2022-04-06,221360,47,5,0,0.753,0.0428,0.893,0,0.108,-2.781,0.0694,107.003,4,0.386,winter
Spice,Voltage,ITZY,2022-04-06,191640,52,9,1,0.768,0.136,0.818,0.0000622,0.0876,-2.756,0.0381,143.033,4,0.792,winter
FEARLESS,FEARLESS,LE SSERAFIM,2022-05-02,168437,83,7,1,0.863,0.0508,0.62,0.00324,0.129,-7.167,0.135,103.971,4,0.432,winter
You and I,My Love Will Never Change,Ese Forties,2012-12-24,267119,33,8,1,0.702,0.809,0.474,0.00000359,0.137,-9.195,0.0964,79.958,4,0.746,winter
ブルーベリーハニー,ワンス・アポン・ア・リバイバル,WurtS,2021-12-01,165110,52,11,0,0.545,0.000054,0.707,0.00531,0.335,-5.602,0.0322,126.04,4,0.812,winter
好きだった (はずだった),ハッピーエンドへの期待は,Macaroni Empitsu,2022-01-12,215485,51,1,1,0.595,0.194,0.745,0,0.146,-4.415,0.031,92.019,4,0.582,winter
バニラ,バニラ,Kyanai,2022-03-09,251050,72,10,1,0.641,0.028,0.698,0,0.13,-3.934,0.0307,113.041,4,0.521,winter
sugar,sugar,Saucy Dog,2021-01-27,301392,52,0,1,0.449,0.233,0.713,0,0.183,-4.027,0.0326,174.104,4,0.529,winter
煙,カントリーロード,Saucy Dog,2017-05-24,246063,55,2,1,0.459,0.0155,0.903,0,0.386,-2.946,0.0805,175.851,4,0.665,winter
さまない,Epiphany,Ayumu Imazu,2020-02-19,216444,27,2,1,0.532,0.177,0.503,0,0.134,-6.949,0.0321,142.026,4,0.215,winter
未来図,未来図,マルシィ,2022-04-27,229586,54,3,1,0.667,0.182,0.554,0,0.0847,-6.898,0.0404,77.983,4,0.654,winter
Drive - Remix,Drive (Remix),$HOR1 WINBOY,2021-02-28,124705,34,2,1,0.943,0.681,0.369,0,0.0689,-6.828,0.065,101.978,4,0.936,winter
ロングスカートは靡いて,ロングスカートは靡いて,Conton Candy,2021-10-15,246374,43,9,1,0.509,0.00161,0.863,0.397,0.293,-3.691,0.0596,91.014,4,0.38,winter
ノンフィクション,ノンフィクション,Saucy Dog,2022-01-26,246498,46,0,1,0.576,0.278,0.903,0,0.335,-3.42,0.0538,108.034,4,0.696,winter
Chill Out,Chill Out,WILYWNKA,2022-04-20,200223,37,7,1,0.598,0.0742,0.732,0.000022,0.284,-7.751,0.0866,88.995,4,0.698,winter
CANDY MELLOW,CANDY MELLOW,堂村璃羽,2022-05-02,179541,27,11,1,0.798,0.747,0.242,0,0.103,-15.888,0.338,146.978,4,0.496,winter
ふたり計画,ふたり計画,WurtS,2022-05-11,152031,51,11,1,0.399,0.00076,0.943,0.000345,0.0667,-3.669,0.138,159.917,4,0.439,winter
soup,TOY,04 Limited Sazabys,2015-10-28,195640,50,4,1,0.554,0.000754,0.83,0.0000743,0.09,-3.774,0.0473,139.973,4,0.818,winter
swim,CAVU,04 Limited Sazabys,2015-04-01,207000,50,9,1,0.457,0.00132,0.944,0.0000137,0.379,-2.687,0.0782,97.508,4,0.636,winter
Squall,SOIL,04 Limited Sazabys,2018-10-10,196613,46,6,1,0.399,0.000021,0.995,0.122,0.0974,-1.655,0.109,99.946,4,0.339,winter
milk,CAVU,04 Limited Sazabys,2015-04-01,201000,45,7,1,0.546,0.00113,0.895,0,0.114,-3.722,0.0479,104.964,4,0.869,winter
Just,fade / Just,04 Limited Sazabys,2021-09-01,179706,38,4,1,0.435,0.0000154,0.967,0.213,0.452,-3.4,0.0925,100.008,4,0.484,winter
Partner,Partner,有華,2022-04-20,174013,65,9,1,0.789,0.108,0.63,0.00000156,0.132,-5.049,0.037,95.009,4,0.836,winter
チロルとポルノ,死ぬまで一生愛されてると思ってたよ,Creep Hyp,2012-04-18,218732,47,2,1,0.465,0.00771,0.819,0,0.165,-4.435,0.0329,149.976,4,0.828,winter
某夜 (feat. 紫 今),某夜 (feat. 紫 今),4na,2022-05-18,234074,37,11,1,0.547,0.103,0.698,0.0000296,0.123,-3.772,0.0684,98.135,4,0.907,winter
白春夢,life,My Hair is Bad,2020-12-23,260920,43,8,1,0.665,0.0565,0.741,0,0.0495,-5.576,0.0446,93.01,4,0.498,winter
GLASSY,GLASSY,JO YURI,2021-10-07,189933,61,6,1,0.723,0.23,0.725,0,0.0683,-3.815,0.0551,125.048,4,0.731,winter
Love Shhh!,Op.22 Y-Waltz : in Major,JO YURI,2022-06-02,199066,59,9,1,0.724,0.0709,0.921,0,0.121,-1.489,0.0786,118.008,4,0.748,winter
melt bitter,melt bitter,satomoka,2020-01-22,309840,68,6,1,0.692,0.0467,0.58,0.0000603,0.326,-4.539,0.036,96.067,4,0.626,winter
チョコレーション,チョコレーション,Tensions,2021-07-04,288000,49,4,1,0.747,0.217,0.688,0.0000527,0.0844,-4.349,0.0327,95.017,4,0.913,winter
PAKU,PAKU,asmi,2022-03-30,125771,62,7,1,0.84,0.296,0.889,0.0000352,0.344,-4.968,0.125,124.04,4,0.961,winter
Like 1999,Like 1999,Valley,2021-03-30,144742,56,7,1,0.733,0.132,0.382,0,0.162,-7.955,0.0459,98.027,4,0.517,winter
ねぇ,ねぇ,YOAKE,2022-04-29,200701,68,0,1,0.531,0.0769,0.761,0,0.111,-6.434,0.0426,171.038,4,0.962,winter
Up!,DOUBLAST,Kep1er,2022-06-20,192026,63,6,1,0.751,0.0198,0.929,0.00000507,0.0308,-2.903,0.118,124.013,4,0.928,winter
damn,LOVE ALL SERVE ALL,Fujii Kaze,2022-03-23,259026,68,7,1,0.707,0.00346,0.759,0.0000382,0.116,-7.955,0.0329,129.982,4,0.646,winter
紫陽花,紫陽花,Kyanai,2022-05-11,174677,54,6,0,0.636,0.102,0.841,0,0.0278,-7.224,0.0302,101.996,4,0.885,winter
POP!,IM NAYEON,NAYEON,2022-06-24,168106,84,2,1,0.795,0.0361,0.859,0,0.0321,-2.994,0.0542,96.986,4,0.356,winter
NO PROBLEM (feat. Felix of Stray Kids),IM NAYEON,NAYEON,2022-06-24,196160,53,6,1,0.599,0.0464,0.759,0,0.146,-3.161,0.132,116.469,4,0.886,winter
LOVE COUNTDOWN (feat. Wonstein),IM NAYEON,NAYEON,2022-06-24,197613,55,11,0,0.689,0.235,0.845,0,0.0588,-2.459,0.201,159.945,4,0.863,winter
CANDYFLOSS,IM NAYEON,NAYEON,2022-06-24,181413,42,1,1,0.834,0.0822,0.751,0,0.0763,-3.547,0.0791,107.983,4,0.695,winter
ALL OR NOTHING,IM NAYEON,NAYEON,2022-06-24,184800,41,1,1,0.55,0.147,0.604,0,0.0853,-4.131,0.305,180.209,3,0.925,winter
HAPPY BIRTHDAY TO YOU,IM NAYEON,NAYEON,2022-06-24,185533,41,11,0,0.628,0.164,0.764,0,0.379,-3.076,0.216,173.976,4,0.607,winter
SUNSET,IM NAYEON,NAYEON,2022-06-24,193146,40,8,0,0.51,0.726,0.548,0,0.135,-5.309,0.0528,84.565,4,0.408,winter
Rookie,Rookie - The 4th Mini Album,Red Velvet,2017-02-01,197637,55,8,0,0.683,0.0888,0.938,0,0.331,-3.723,0.288,164.1,4,0.868,winter
Sucker for You,Trouble,Matt Terry,2017-11-24,203813,50,0,1,0.874,0.218,0.649,0,0.337,-4.385,0.0833,95.004,4,0.712,winter
"HELLO (NAYEON, MOMO, CHAEYOUNG)",Formula of Love: O+T=<3,TWICE,2021-11-12,183213,46,0,0,0.813,0.0363,0.638,0,0.057,-4.274,0.122,169.968,4,0.544,winter
愛を伝えたいだとか,青春のエキサイトメント,Aimyon,2017-09-12,235240,65,2,1,0.673,0.0345,0.85,0.0000114,0.0943,-5.021,0.0337,100.008,4,0.793,winter
わたしの一番かわいいところ,わたしの一番かわいいところ,FRUITS ZIPPER,2022-04-29,260687,53,9,1,0.746,0.0333,0.919,0.000104,0.0409,-4.746,0.0689,127.989,4,0.84,winter
なぁ,なぁ,YOAKE,2021-06-30,194344,63,0,1,0.599,0.0431,0.673,0,0.0987,-6.723,0.07,169.991,4,0.823,winter
でもね、たまには,でもね、たまには,imase,2022-07-01,185889,59,0,1,0.958,0.675,0.45,0.00000163,0.0724,-6.008,0.0904,104.999,4,0.952,winter
纏,纏,TENSONG,2021-07-24,320689,57,2,1,0.631,0.0985,0.707,0,0.113,-5.316,0.0411,87.027,4,0.434,winter
GingaMingaYo (the strange world),the collective soul and unconscious: chapter one,Billlie,2022-02-23,215800,67,10,0,0.888,0.0323,0.901,0.00955,0.357,-4.023,0.079,121.997,4,0.65,winter
ESPRESSO,Formula of Love: O+T=<3,TWICE,2021-11-12,187800,44,7,0,0.656,0.065,0.851,0,0.141,-2.972,0.215,93.208,4,0.752,winter
Lukewarm,Lukewarm,satomoka,2018-03-14,256453,51,2,1,0.669,0.537,0.408,0.0000112,0.165,-7.809,0.0273,94.989,4,0.496,winter
恋だろ,恋だろ,wacci,2022-04-15,282426,74,4,1,0.599,0.17,0.546,0,0.113,-6.795,0.0333,143.91,4,0.336,winter
Celebrate,Celebrate,TWICE,2022-07-15,188433,70,7,1,0.776,0.0628,0.89,0,0.0634,-2.678,0.0573,111.998,4,0.864,winter
WE GO,9 WAY TICKET,fromis_9,2021-05-17,175946,53,6,1,0.67,0.0168,0.925,0,0.201,-3.214,0.104,124.017,5,0.78,winter
スーパー愛したい,スペースシャトルで君の家まで,neguse.,2021-10-13,247321,55,9,1,0.687,0.238,0.646,0,0.0652,-5.732,0.03,96.089,4,0.814,winter
Understand,Serotonin Dreams,BoyWithUke,2022-05-06,171946,78,6,0,0.828,0.81,0.658,0.00000106,0.277,-6.19,0.14,103.051,4,0.917,winter
SNEAKERS,CHECKMATE,ITZY,2022-07-15,179453,62,7,1,0.935,0.0192,0.849,0,0.0223,-3.047,0.0779,119.986,4,0.551,winter
社会の窓,クリープハイプ名作選,Creep Hyp,2014-03-12,207706,47,9,0,0.585,0.155,0.894,0,0.163,-2.378,0.166,129.674,4,0.675,winter
君ト餃子,サニーボトル,Saucy Dog,2022-07-06,218745,53,1,1,0.57,0.243,0.727,0.00016,0.113,-7.536,0.0336,133.965,4,0.455,winter
If I Can't Have You,If I Can't Have You,Shawn Mendes,2019-05-03,190800,74,2,1,0.692,0.524,0.809,0,0.147,-4.198,0.0602,123.911,4,0.864,winter
眠れない夜,眠れない夜,TOFU,2021-04-25,181333,25,7,1,0.657,0.354,0.659,0,0.104,-5.838,0.238,179.965,4,0.225,winter
WHERE IS THE LOVE?,WHERE IS THE LOVE?,Shurkn Pap,2020-01-17,159134,49,1,1,0.649,0.00364,0.636,0.0544,0.406,-7.207,0.106,172.045,4,0.558,winter
05410-(ん),青とメメメと君と,RADWIMPS,2017-02-24,190746,49,8,1,0.598,0.000103,0.965,0.00000749,0.17,-2.89,0.0425,130.052,4,0.839,winter
First Love feat.natsumi,First Love feat.natsumi,VILLSHANA,2022-01-19,145108,58,7,1,0.736,0.192,0.693,0.004,0.0846,-5.231,0.0296,92.014,4,0.766,winter
綾,angels,My Hair is Bad,2022-04-13,332320,47,8,1,0.574,0.000662,0.613,0,0.131,-5.738,0.0241,82.507,4,0.502,winter
好-じょし-,blue signs,Ami Sakaguchi,2018-03-21,241226,45,6,1,0.577,0.0956,0.926,0.000243,0.11,-2.743,0.0715,76.497,4,0.691,winter
There's Nothing Holdin' Me Back,Illuminate (Deluxe),Shawn Mendes,2017-04-20,199440,87,11,0,0.866,0.38,0.813,0,0.0779,-4.063,0.0554,121.998,4,0.969,winter
Shunari,take,reGretGirl,2018-10-17,250760,49,4,1,0.674,0.0509,0.86,0,0.133,-1.628,0.038,132.108,4,0.905,winter
ホワイトアウト,my,reGretGirl,2017-12-13,211706,55,2,1,0.452,0.0217,0.955,0,0.0886,-2.012,0.0666,187.046,4,0.816,winter
Say Yes,"Moonlovers - Scarlet Heart Ryeo (Original Television Soundtrack), Pt. 2",Various Artists,2016-08-29,218897,69,1,0,0.696,0.352,0.778,0,0.329,-4.653,0.0585,94.996,4,0.41,winter
DARARI - KR ver.-,THE SECOND STEP : CHAPTER ONE (KR EDITION),TREASURE,2022-02-15,220716,57,0,1,0.63,0.503,0.634,0,0.0704,-7.105,0.0401,85.014,4,0.552,winter
Wing Wing,Wing Wing,Kep1er,2022-08-03,195226,65,11,0,0.734,0.0202,0.904,0.00135,0.0388,-2.819,0.105,128.064,4,0.631,winter
長い髪,目を閉じれば,FOMARE,2020-07-01,368213,48,0,1,0.43,0.095,0.819,0,0.388,-2.906,0.0395,160.145,4,0.441,winter
愛する人,愛する人,FOMARE,2021-06-25,209800,52,11,1,0.581,0.0816,0.889,0,0.0498,-4.523,0.0564,139.966,4,0.768,winter
夢から覚めても,0.02,FOMARE,2018-08-08,177066,43,10,1,0.429,0.00285,0.846,0,0.145,-2.911,0.0436,100.13,4,0.625,winter
東京,東京,ヤングスキニー,2022-05-18,272733,37,0,1,0.448,0.012,0.694,0,0.368,-4.463,0.0547,163.996,4,0.337,winter
世界が僕を嫌いになっても,世界が僕を嫌いになっても,ヤングスキニー,2021-04-21,210698,44,11,1,0.495,0.131,0.577,0.00000398,0.264,-11.893,0.0466,94.551,4,0.535,winter
ワンナイト,嘘だらけの日常の中で,ヤングスキニー,2021-05-05,265200,42,8,1,0.533,0.259,0.501,0.000132,0.12,-7.371,0.0327,80.118,4,0.379,winter
愛鍵,愛鍵,ヤングスキニー,2021-11-24,226333,32,4,1,0.49,0.0491,0.651,0,0.07,-6.343,0.0305,88.55,4,0.482,winter
二人,二人,Kaneyorimasaru,2022-06-15,254600,37,7,1,0.436,0.00387,0.798,0.0071,0.0597,-3.22,0.0523,163.949,4,0.578,winter
口癖,口癖,Mr.ふぉるて,2019-03-27,208400,51,10,0,0.319,0.0241,0.943,0,0.279,-1.511,0.0876,100.565,4,0.511,winter
My jewel,S,SOUTH BLUE,2022-02-14,252633,53,0,1,0.707,0.486,0.635,0,0.0641,-7.941,0.0322,100.012,4,0.756,winter
嘘つきの君が好き,嘘つきの君が好き,音田 雅則,2022-07-12,194591,56,0,1,0.809,0.235,0.357,0,0.277,-5.917,0.0477,99.964,4,0.693,winter
NIGHT DANCER,NIGHT DANCER,imase,2022-08-19,210948,71,7,0,0.911,0.0945,0.585,0,0.134,-8.078,0.0735,117.06,4,0.851,winter
ドラマのあとで,After drama,Reaction The Buttha,2017-12-06,262440,47,6,1,0.594,0.0159,0.869,0,0.315,-4.332,0.0935,138.065,4,0.515,winter
You,You,tabehiro,2022-06-09,189746,56,4,1,0.484,0.162,0.565,0,0.301,-7.665,0.0666,99.039,4,0.822,winter
Talk that Talk,BETWEEN 1&2,TWICE,2022-08-26,177466,73,3,0,0.774,0.143,0.905,0,0.332,-2.432,0.122,119.964,4,0.768,winter
Queen of Hearts,BETWEEN 1&2,TWICE,2022-08-26,186946,57,10,0,0.658,0.0909,0.848,0,0.0728,-2.534,0.107,149.932,4,0.816,winter
Basics,BETWEEN 1&2,TWICE,2022-08-26,176973,53,2,1,0.779,0.24,0.795,0,0.126,-3.53,0.215,138.017,4,0.587,winter
Trouble,BETWEEN 1&2,TWICE,2022-08-26,215400,51,1,1,0.758,0.0493,0.895,0,0.0539,-2.646,0.109,122.962,4,0.551,winter
Brave,BETWEEN 1&2,TWICE,2022-08-26,189200,51,7,1,0.639,0.0756,0.887,0,0.218,-2.086,0.0482,131.97,4,0.661,winter
Gone,BETWEEN 1&2,TWICE,2022-08-26,195000,50,5,0,0.712,0.317,0.808,0,0.0574,-3.859,0.0814,159.887,4,0.819,winter
When We Were Kids,BETWEEN 1&2,TWICE,2022-08-26,189346,50,5,1,0.683,0.352,0.651,0,0.114,-5.106,0.0786,136.944,4,0.534,winter
コインランドリー,コインランドリー,ヤングスキニー,2022-08-10,223250,41,9,1,0.753,0.596,0.533,0.000305,0.0928,-9.783,0.0319,83.06,4,0.458,winter
After LIKE,After LIKE,IVE,2022-08-22,176973,89,0,1,0.68,0.103,0.922,0,0.0877,-1.215,0.121,125.014,4,0.799,winter
My Satisfaction,After LIKE,IVE,2022-08-22,193000,70,11,0,0.5,0.141,0.923,0,0.0938,-2.592,0.392,136.995,4,0.362,winter
VERY NICE,Love&Letter repackage album,SEVENTEEN,2016-07-04,192092,74,3,0,0.746,0.0526,0.898,0,0.0858,-2.818,0.0725,121.967,4,0.879,winter
nirvana,nirvana,dodo,2021-01-20,263521,46,6,1,0.936,0.706,0.559,0.00000149,0.164,-8.136,0.0456,109.991,4,0.6,winter
彼氏はいません今夜だけ,コレでしょ,Koresawa,2018-09-19,221600,44,1,1,0.594,0.0315,0.855,0,0.359,-5.052,0.0464,147.961,4,0.708,winter
愛の標識,死ぬまで一生愛されてると思ってたよ,Creep Hyp,2012-04-18,174500,51,4,1,0.414,0.0949,0.705,0.00000232,0.337,-3.858,0.0678,115.524,3,0.656,winter
ギブス,ギブス,Sheena Ringo,2000-01-26,328506,51,7,1,0.294,0.0417,0.848,0.0869,0.376,-2.986,0.0482,153.997,4,0.353,winter
SMARTPHONE,SMARTPHONE,YENA,2022-08-03,198586,61,2,1,0.628,0.0351,0.878,0.00000216,0.13,-2.25,0.073,87.969,4,0.742,winter
Kiss,Kiss,NMIXX,2022-07-31,186573,58,8,1,0.689,0.151,0.874,0,0.0564,-2.341,0.0407,123.055,4,0.69,winter
Pink Venom,Pink Venom,BLACKPINK,2022-08-19,186964,67,0,1,0.794,0.0119,0.719,0,0.276,-7.227,0.0761,90.016,4,0.69,winter
愛とか恋とか,愛とか恋とか,Novelbright,2022-04-15,232476,67,6,1,0.696,0.695,0.547,0,0.0985,-5.088,0.0401,90.03,4,0.423,winter
overdose,overdose,CIKI,2020-07-23,255808,52,6,1,0.737,0.832,0.492,0.00015,0.301,-10.197,0.0456,90.984,4,0.702,winter
Talking Box,檸檬の日々,WurtS,2021-03-17,141933,60,8,1,0.787,0.00477,0.718,0.00107,0.0895,-6.17,0.0395,140.002,4,0.47,winter
シーグラス,シーグラス,Saucy Dog,2020-07-15,300000,51,5,1,0.508,0.0264,0.833,0,0.188,-2.542,0.0379,140.923,4,0.515,winter
愛のレンタル,hope,Macaroni Empitsu,2020-04-01,258543,54,9,1,0.641,0.127,0.882,0,0.129,-2.836,0.0401,106.074,4,0.713,winter
エンドロール,青年の主張,Shout It Out,2017-03-08,236133,45,1,1,0.596,0.0262,0.919,0,0.23,-2.585,0.035,136.039,4,0.768,winter
Overdose,Overdose,なとり,2022-09-07,197093,77,4,0,0.733,0.0307,0.598,0.000017,0.218,-9.453,0.0377,118.012,4,0.831,winter
一生に一度愛してるよ,夜にしがみついて、朝で溶かして,Creep Hyp,2021-12-08,167666,52,6,0,0.589,0.0147,0.883,0,0.311,-4.083,0.069,125.951,4,0.893,winter
サック,サック,IGLOOVY,2021-06-16,228855,40,2,0,0.704,0.0728,0.863,0,0.355,-4.468,0.0845,101.999,4,0.713,winter
僕といた方がいいんじゃない,拝啓 悲劇のヒロイン,moon drop,2021-01-06,238600,47,0,1,0.593,0.0418,0.738,0,0.0653,-1.19,0.0339,126.049,4,0.658,winter
もう一度,もう一度,Tani Yuuki,2022-09-21,250766,72,11,1,0.571,0.00408,0.724,0,0.361,-5.381,0.0381,131.975,4,0.315,winter
DICE,ENTWURF,NMIXX,2022-09-19,165746,66,7,1,0.556,0.0848,0.798,0,0.33,-3.331,0.254,131.096,4,0.628,winter
Summer Situation,ALLSEASON EP.,STUTS,2017-11-10,290218,49,0,0,0.677,0.145,0.756,0.00000218,0.0796,-4.194,0.0641,84.504,4,0.865,winter
夜と朝のあいだ,s.i.n,Macaroni Empitsu,2018-07-21,205586,43,0,1,0.615,0.381,0.518,0,0.25,-5.839,0.0251,78.005,4,0.436,winter
胡蝶蘭,理 -kotowari-,KAMI WA SAIKORO WO FURANAI,2020-02-19,196282,42,6,0,0.55,0.011,0.512,0,0.381,-10.218,0.0248,96.02,4,0.298,winter
死ぬのがいいわ,HELP EVER HURT NEVER,Fujii Kaze,2020-05-20,185573,83,6,0,0.6,0.167,0.76,0.0000407,0.189,-6.123,0.0451,158.075,4,0.519,winter
紫苑,紫苑,Saucy Dog,2022-10-04,324698,63,0,1,0.545,0.514,0.523,0,0.138,-6.242,0.0263,83.906,4,0.244,winter
1999,1999,Hitsujibungaku,2018-12-05,289060,51,11,0,0.541,0.191,0.767,0.00000342,0.122,-4.078,0.0354,131.992,4,0.368,winter
ラストバージン,青とメメメと君と,RADWIMPS,2017-02-24,313933,40,9,1,0.505,0.0473,0.67,0.00000544,0.21,-4.032,0.027,143.924,4,0.289,winter
オムライス,ポニーテールに揺らされて,This is LAST,2021-05-19,207401,30,2,1,0.652,0.0116,0.954,0,0.129,-2.885,0.0689,108.036,4,0.67,winter
2本の歯ブラシ,2本の歯ブラシ,樋川智也,2022-08-21,205449,12,11,1,0.582,0.636,0.684,0,0.373,-3.47,0.0322,88.991,4,0.525,winter
カーテンコール,カーテンコール,reGretGirl,2021-01-27,265386,29,4,1,0.437,0.0539,0.74,0.0000091,0.133,-3.317,0.0271,158.08,4,0.557,winter
最愛,「ハッピーな暮らし」,neguse.,2021-04-17,193226,39,11,1,0.426,0.0985,0.851,0,0.661,-3.528,0.0577,183.876,4,0.756,winter
それから,それから,Tensions,2021-03-31,328080,45,1,1,0.831,0.539,0.555,0,0.322,-9.378,0.0382,114.997,4,0.809,winter
Stay This Way,from our Memento Box,fromis_9,2022-06-27,195653,64,11,1,0.682,0.0709,0.855,0,0.046,-2.421,0.0553,123.945,4,0.764,winter
スウェット,ワンダーランドに愛情を!,neguse.,2022-09-14,211053,49,1,1,0.621,0.0242,0.799,0,0.306,-2.416,0.0266,130.017,4,0.796,winter
ツバメ (feat. ミドリーズ),ツバメ (feat. ミドリーズ),YOASOBI,2021-10-25,217429,61,8,1,0.72,0.309,0.926,0,0.0761,-5.027,0.0297,104.997,4,0.846,winter
Oz.,Oz.,yama,2021-10-22,194273,60,7,1,0.403,0.0422,0.723,0.00000748,0.374,-4.609,0.0339,75.989,4,0.441,winter
愛しき日々の真ん中で,愛しき日々の真ん中で,HIRAIDAI,2021-11-14,202049,47,1,1,0.373,0.151,0.421,0,0.0846,-6.088,0.037,155.064,4,0.332,winter
ワンルーム,ワンルーム,Novelbright,2021-11-14,278813,38,6,1,0.446,0.662,0.622,0,0.0939,-3.787,0.0354,155.969,4,0.46,winter
NERVEs,NERVEs,WurtS,2021-11-17,147310,33,0,0,0.785,0.0911,0.773,0,0.101,-5.585,0.0385,126.003,4,0.886,winter
ミズキリ,壱,Yuuri,2022-01-12,208400,63,1,1,0.446,0.163,0.706,0,0.11,-5.447,0.033,179.906,4,0.445,winter
Walking with you,SKYWALK,Novelbright,2018-10-03,223186,64,7,1,0.422,0.00585,0.969,0,0.533,-0.824,0.0591,92.524,4,0.496,winter
ヒカリへ,SKYWALK,Novelbright,2018-10-03,260813,36,4,1,0.441,0.0377,0.934,0,0.39,-2.577,0.0805,135.094,4,0.211,winter
