name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
夜に駆ける,夜に駆ける,YOASOBI,2019-12-15,261013,74,8,1,0.67,0.00231,0.874,0.0000172,0.3,-5.221,0.0305,130.041,4,0.789,spring
ひまわりの約束,青の光景,Motohiro Hata,2015-12-16,308146,62,10,1,0.523,0.188,0.445,0,0.18,-6.359,0.0329,78.957,4,0.336,spring
Pretender,Traveler,Official HIGE DANdism,2019-09-11,326842,65,8,1,0.538,0.047,0.869,0,0.14,-3.464,0.0275,91.972,4,0.369,spring
手紙 ~拝啓 十五の君へ~,ANSWER,Angela Aki,2009-02-25,315040,0,8,1,0.642,0.832,0.411,0,0.199,-7.403,0.0287,126.02,4,0.366,spring
流星群,This Armor,Chihiro Onitsuka,2002-03-06,313560,48,5,1,0.532,0.859,0.316,0,0.159,-8.068,0.0299,80.021,4,0.172,spring
眩暈,インソムニア,Chihiro Onitsuka,2001-03-07,306533,46,4,1,0.481,0.86,0.456,0,0.125,-7.3,0.0275,147.74,4,0.417,spring
SOUL LOVE,THE GREAT VACATION VOL.2 ~SUPER BEST OF GLAY~,GLAY,2009-10-21,269693,43,11,1,0.405,0.0321,0.96,0.0000437,0.18,-3.694,0.0582,163.878,4,0.568,spring
First Love,First Love,Hikaru Utada,1999-03-10,257293,66,7,1,0.438,0.122,0.434,0,0.15,-8.37,0.0371,179.913,4,0.195,spring
Automatic,First Love,Hikaru Utada,1999-03-10,328600,52,1,1,0.707,0.0625,0.87,0.000109,0.142,-3.442,0.0478,94.855,4,0.708,spring
Tomorrow never knows,Tomorrow never knows,Mr.Children,1994-11-10,308293,0,0,1,0.638,0.173,0.484,0,0.122,-10.265,0.0245,109.033,4,0.405,spring
LOVE LOVE LOVE,LOVE LOVE LOVE/嵐か?来る,DREAMS COME TRUE,1995-07-24,204493,0,1,1,0.446,0.474,0.384,0,0.11,-10.621,0.0264,83.932,4,0.26,spring
蕾(つぼみ),蕾(つぼみ),KOBUKURO,2007-03-21,363853,38,2,1,0.355,0.203,0.441,0,0.155,-5.785,0.0253,75.894,4,0.283,spring
アポロ,PORNO GRAFFITTI BEST BLUE'S,PornoGraffitti,2004-07-28,259040,0,9,0,0.621,0.00478,0.933,0,0.117,-3.905,0.0425,95.014,4,0.636,spring
Flavor Of Life,HEART STATION,Hikaru Utada,2008-03-19,286986,0,0,0,0.582,0.0971,0.865,0.0000118,0.191,-5.418,0.0296,105.989,4,0.52,spring
粉雪,粉雪,Remioromen,2005-11-16,325400,37,7,1,0.48,0.256,0.694,0.0000365,0.291,-4.769,0.0255,82.039,4,0.218,spring
純恋歌,湘南乃風 ?Riders High?,Shonan No Kaze,2006-08-30,429000,58,0,1,0.568,0.327,0.703,0,0.102,-5.976,0.036,93.803,4,0.273,spring
全力少年,空創クリップ,Sukima Switch,2005-07-20,272746,65,2,1,0.639,0.25,0.79,0,0.299,-4.156,0.0263,133.948,4,0.733,spring
やさしくなりたい,斉藤,Kazuyoshi Saito,2013-10-23,316106,54,1,1,0.496,0.00877,0.915,0.00189,0.108,-3.533,0.0371,132.017,4,0.446,spring
ハルノヒ,おいしいパスタがあると聞いて,Aimyon,2020-09-09,326866,59,9,1,0.592,0.261,0.672,0,0.109,-2.447,0.0294,106.948,4,0.523,spring
楓,フェイクファー,SPITZ,1998,325693,60,8,1,0.441,0.192,0.706,0.677,0.0847,-5.27,0.0287,80.108,4,0.463,spring
明日への扉,BEST WiSHES,I WiSH,2003,293333,55,2,1,0.403,0.0965,0.606,0,0.116,-5.573,0.0284,177.958,4,0.465,spring
瞳をとじて,SENTIMENTALovers,Ken Hirai,2004-11-24,343240,57,3,1,0.448,0.607,0.596,0,0.0895,-4.976,0.0301,141.352,4,0.33,spring
どんなときも。,君は誰と幸せなあくびをしますか。,Noriyuki Makihara,1991-09-25,304506,56,6,1,0.691,0.344,0.809,0.000479,0.0893,-7.417,0.0291,123.827,4,0.915,spring
もう恋なんてしない,君は僕の宝物,Noriyuki Makihara,1992-06-25,272706,54,1,0,0.731,0.649,0.809,0,0.276,-6.596,0.0243,105.043,4,0.887,spring
Jupiter,Odyssey,Ayaka Hirahara,2005-09-21,361000,53,1,1,0.333,0.42,0.577,0,0.388,-8.064,0.0306,88.886,4,0.366,spring
マリーゴールド,瞬間的シックスセンス,Aimyon,2019-02-13,306626,65,2,1,0.545,0.0452,0.745,0,0.0907,-3.098,0.0286,106.094,4,0.413,spring
青いベンチ,青いヘ?ンチ~好きた?った...誰にも言えない恋た?った~,Sasuke,2009-03-18,243760,53,2,1,0.663,0.357,0.619,0,0.0472,-6.206,0.0255,106.001,4,0.773,spring
世界に一つだけの花,EXPLORER,Noriyuki Makihara,2004-08-11,277400,54,9,1,0.556,0.229,0.763,0,0.327,-5.733,0.0277,98.999,4,0.782,spring
恋,恋,Gen Hoshino,2016-10-05,253333,55,9,1,0.622,0.00121,0.795,0,0.151,-3.219,0.0408,157.993,4,0.907,spring
小さな恋のうた,MESSAGE,MONGOL800,2001-09-16,222640,64,11,1,0.403,0.00203,0.778,0,0.227,-4.856,0.0395,115.581,4,0.628,spring
Lamp,PURE,C? Shu Nie,2019-12-11,174240,47,1,0,0.303,0.159,0.934,0,0.0993,-4.12,0.0677,180.07,4,0.522,spring
ドメスティックでバイオレンス,狂言,Ado,2022-01-26,158480,59,7,1,0.699,0.0163,0.939,0,0.26,-1.686,0.0367,116.061,4,0.572,spring
ずっとずっとずっと,ずっとずっとずっと,Ryokuoushoku Shakai,2021-06-04,228545,45,10,1,0.68,0.158,0.906,0,0.122,-1.419,0.0478,127.989,4,0.806,spring
ラブ (feat. pH-1),ラブ (feat. pH-1),indigo la End,2021-10-01,170000,46,0,1,0.68,0.025,0.944,0.00000143,0.112,-2.603,0.0615,125.987,4,0.789,spring
Comedy,Comedy,Gen Hoshino,2022-04-08,230666,73,1,0,0.676,0.0322,0.461,0.00000101,0.358,-6.746,0.143,87.917,4,0.715,spring
ODDTAXI,ODDTAXI,スカートとPUNPEE,2021-04-07,203364,53,2,0,0.586,0.228,0.549,0,0.198,-6.939,0.184,180.008,4,0.615,spring
化け猫,化け猫,キタニタツヤ,2022-01-19,56021,60,8,0,0.867,0.108,0.55,0.0000394,0.179,-5.614,0.105,119.888,4,0.967,spring
GIRI GIRI,GIRI GIRI,Masayuki Suzuki,2022-04-15,258765,61,11,1,0.78,0.223,0.889,0,0.0484,-4.053,0.0351,127.993,4,0.961,spring
ミックスナッツ,ミックスナッツ,Official HIGE DANdism,2022-04-15,213438,74,6,1,0.542,0.0101,0.918,0,0.259,-5.074,0.0937,150.094,4,0.784,spring
Just disappear,Just disappear,たかやん,2020-06-13,154865,56,8,0,0.675,0.581,0.578,0,0.209,-4.385,0.0468,200.306,4,0.943,spring
undress me,Flos Ex Machina,C? Shu Nie,2022-03-16,194893,54,11,0,0.436,0.204,0.694,0,0.0652,-3.941,0.0613,76.433,4,0.809,spring
死ぬのがいいわ,HELP EVER HURT NEVER,Fujii Kaze,2020-05-20,185573,83,6,0,0.6,0.167,0.76,0.0000407,0.189,-6.123,0.0451,158.075,4,0.519,spring
空と虚,空と虚,sasanomaly,2021-09-08,221293,57,5,0,0.671,0.00502,0.756,0.00361,0.322,-5.046,0.0302,103.987,4,0.848,spring
HOPE,HOPE / WISH,HIRAIDAI,2022-05-09,185991,58,3,1,0.691,0.275,0.649,0,0.0647,-5.61,0.173,177.959,4,0.69,spring
BBB,BBB,Paledusk,2022-04-20,200000,39,2,1,0.308,0.00177,0.936,0.000971,0.112,-4.856,0.136,90.028,4,0.671,spring
Managarmr,Managarmr,KANKAN,2022-04-29,214133,41,1,1,0.657,0.1,0.953,0,0.322,-1.401,0.124,131.985,4,0.7,spring
なにやってもうまくいかない,なにやってもうまくいかない,meiyo,2021-09-26,146588,61,4,1,0.872,0.0483,0.814,0.0000222,0.0403,-4.875,0.215,124.92,4,0.829,spring
Wonderland,Shade,iri,2019-03-06,224786,57,0,1,0.724,0.325,0.829,0.000979,0.0855,-5.759,0.033,95.006,4,0.528,spring
Kokoroyohou,Smile,Eve,2020-02-12,199995,55,3,1,0.718,0.116,0.831,0,0.305,-3.213,0.0758,142.942,4,0.761,spring
After School,We play,Weeekly,2021-03-17,205373,72,1,1,0.634,0.00719,0.928,0.00000255,0.0626,-1.609,0.0514,164.007,4,0.738,spring
Hello,Hello - Special Album,JOY,2021-05-31,218880,64,2,1,0.392,0.351,0.894,0,0.349,-1.399,0.0459,185.869,4,0.644,spring
Polaroid Love,DIMENSION : ANSWER,ENHYPEN,2022-01-10,184601,79,7,0,0.738,0.458,0.67,0,0.361,-3.766,0.0439,138.055,4,0.651,spring
Just One Day,Skool Luv Affair,BTS,2014-02-12,239469,69,6,0,0.685,0.179,0.713,0,0.377,-4.705,0.266,95.092,4,0.301,spring
Sofia,Immunity,Clairo,2019-08-02,188386,81,0,1,0.744,0.598,0.619,0.00372,0.231,-9.805,0.039,112.997,4,0.641,spring
The Night,Encounter (Original Television Soundtrack),Various Artists,2019-01-25,221947,0,11,0,0.595,0.886,0.261,0,0.1,-9.84,0.0353,121.811,4,0.123,spring
BBIBBI,BBIBBI,IU,2018-10-10,194426,69,7,1,0.839,0.241,0.617,0,0.3,-4.692,0.331,143.894,4,0.821,spring
Epilogue,IU 5th Album 'LILAC',IU,2021-03-25,229573,54,8,1,0.366,0.74,0.47,0,0.0896,-5.51,0.0322,179.609,4,0.368,spring
Rainbow,Hot Sauce - The 1st Album,NCT DREAM,2021-05-10,231773,61,10,1,0.555,0.529,0.705,0,0.105,-4.314,0.0482,133.005,4,0.409,spring
My Universe,My Universe,Coldplay,2021-09-24,228000,85,9,1,0.588,0.00813,0.701,0,0.2,-6.39,0.0402,104.988,4,0.443,spring
ONLY,4 ONLY,LeeHi,2021-09-09,240906,77,5,1,0.536,0.892,0.296,0,0.0873,-7.451,0.0346,122.907,3,0.151,spring
Life Is Still Going On,Hello Future - The 1st Album Repackage,NCT DREAM,2021-06-28,218586,69,0,0,0.681,0.158,0.749,0,0.303,-3.436,0.0701,150.039,4,0.676,spring
9 and Three Quarters (Run Away),The Dream Chapter: MAGIC,TOMORROW X TOGETHER,2019-10-21,211866,0,1,1,0.639,0.0055,0.756,0,0.13,-4.42,0.0608,128.937,4,0.532,spring
Sweet Night,ITAEWON CLASS (Original Television Soundtrack) Pt. 12,V,2020-03-13,214258,75,3,1,0.462,0.495,0.339,0.00000815,0.0893,-7.943,0.025,92.106,4,0.149,spring
00:00 (Zero O’Clock),MAP OF THE SOUL : 7,BTS,2020-02-21,250295,2,1,1,0.566,0.0802,0.548,0,0.11,-6.456,0.0579,157.999,4,0.196,spring
Kiss Me More (feat. SZA),Kiss Me More (feat. SZA),Doja Cat,2021-04-09,208866,82,8,1,0.762,0.235,0.701,0.000158,0.123,-3.541,0.0286,110.968,4,0.742,spring
Any song,Any song,ZICO,2020-01-13,227226,67,10,0,0.874,0.118,0.787,0,0.11,-2.416,0.129,108.007,4,0.896,spring
pov,Positions,Ariana Grande,2020-10-30,201882,77,0,0,0.487,0.36,0.534,0,0.1,-5.664,0.0555,131.798,4,0.173,spring
Blueberry Eyes (feat. SUGA of BTS),Blueberry Eyes (feat. SUGA of BTS),MAX,2020-09-15,172244,69,0,0,0.746,0.454,0.611,0.000922,0.133,-7.034,0.101,149.967,4,0.411,spring
10 Months,BORDER : DAY ONE,ENHYPEN,2020-11-30,194220,65,6,0,0.876,0.0345,0.73,0.00000111,0.11,-4.276,0.0492,110.006,4,0.709,spring
Blue Hour,minisode1 : Blue Hour,TOMORROW X TOGETHER,2020-10-26,209105,73,3,0,0.71,0.00962,0.82,0,0.0871,-4.362,0.0836,112.005,4,0.746,spring
Last,"Dawn Defibrillation, Vol. 1",Dvwn,2019-12-16,235666,12,7,1,0.697,0.121,0.389,0,0.106,-5.435,0.0337,124.032,3,0.461,spring
Space Song,Depression Cherry,Beach House,2015-08-28,320466,80,0,0,0.508,0.229,0.792,0.124,0.145,-7.311,0.0297,147.067,4,0.601,spring
Summertime In Paris,ERYS (Deluxe),Jaden,2019-07-05,270960,71,9,1,0.569,0.135,0.86,0,0.153,-4.116,0.043,90.937,4,0.289,spring
Trivia 轉 : Seesaw,Love Yourself 結 'Answer',BTS,2018-08-24,246334,1,5,0,0.707,0.181,0.791,0,0.102,-4.481,0.035,106.985,4,0.678,spring
Mayonaka no Door / Stay With Me,Miki Matsubara Best Collection,Miki Matsubara,2008,312293,76,5,1,0.658,0.176,0.747,0.00000849,0.0789,-6.615,0.0431,108.259,4,0.792,spring
Pied Piper,Love Yourself 承 'Her',BTS,2017-09-18,245620,2,2,0,0.583,0.2,0.712,0,0.268,-4.942,0.0326,94.051,4,0.776,spring
Void,Void,The Neighbourhood,2018-02-16,205493,0,5,1,0.533,0.0474,0.581,0.0215,0.0917,-8.058,0.0536,84.236,4,0.35,spring
Dandelions,Safe Haven,Ruth B.,2017-05-05,233720,91,1,1,0.609,0.0157,0.692,0,0.0864,-2.958,0.0259,116.959,3,0.454,spring
This Side of Paradise,Color,Coyote Theory,2020-12-11,242010,84,9,1,0.306,0.432,0.664,0.0000075,0.135,-6.07,0.0276,158.283,4,0.321,spring
Because Of You,Because Of You,Ne-Yo,2007-01-01,266840,75,0,0,0.81,0.528,0.538,0,0.0951,-5.784,0.0356,109.97,4,0.828,spring
Loving You,XSCAPE,Michael Jackson,2014-05-09,195480,54,7,0,0.711,0.0997,0.744,0.0000191,0.147,-4.007,0.068,94.523,4,0.676,spring
Only Heather,Nocturne,Wild Nothing,2012-08-28,200656,0,2,1,0.408,0.0013,0.864,0.88,0.112,-9.734,0.0435,155.03,4,0.479,spring
Compass,Hard To Imagine The Neighbourhood Ever Changing,The Neighbourhood,2018-11-02,167960,70,5,0,0.7,0.238,0.82,0.318,0.658,-5.499,0.0329,109.998,4,0.667,spring
Something Super Sweet,Are You Scared Yet?,Rory Webley,2020-07-10,172613,64,0,1,0.723,0.304,0.491,0,0.118,-9.675,0.0405,102.005,4,0.585,spring
Stuck with U (with Justin Bieber),Stuck with U,Ariana Grande,2020-05-08,228482,84,8,1,0.597,0.223,0.45,0,0.382,-6.658,0.0418,178.765,3,0.537,spring
double take,double take,dhruv,2019-05-24,171743,0,8,1,0.662,0.831,0.435,0,0.249,-11.173,0.0728,109.065,4,0.24,spring
Try Again,Try Again - SM STATION,JAEHYUN,2017-11-24,178233,74,2,0,0.435,0.814,0.352,0,0.247,-7.815,0.0371,85.82,3,0.345,spring
"Attention, please!",DIMENSION : DILEMMA,ENHYPEN,2021-10-12,167594,62,2,0,0.498,0.000483,0.871,0,0.279,-4.593,0.0494,150.035,4,0.613,spring
Just A Little Bit,DIMENSION : DILEMMA,ENHYPEN,2021-10-12,167820,66,0,1,0.441,0.242,0.59,0,0.349,-5.615,0.0514,84.633,4,0.411,spring
Tamed-Dashed,DIMENSION : DILEMMA,ENHYPEN,2021-10-12,196170,70,11,0,0.568,0.000253,0.809,0.0000333,0.151,-3.869,0.0517,155.029,4,0.709,spring
Upper Side Dreamin’,DIMENSION : DILEMMA,ENHYPEN,2021-10-12,189402,64,0,1,0.608,0.0281,0.886,0,0.446,-3.027,0.0773,106.02,4,0.783,spring
Not For Sale,BORDER : CARNIVAL,ENHYPEN,2021-04-26,181196,67,2,1,0.583,0.0612,0.589,0,0.108,-6.621,0.203,192.13,4,0.56,spring
Forget Me Not,BORDER : 儚い,ENHYPEN,2021-07-05,203893,58,8,1,0.569,0.0134,0.877,0,0.342,-3.593,0.117,161.133,4,0.782,spring
Whenever it rains (feat. Nason & amin),whenever it rains,Dept,2020-04-12,185737,57,2,1,0.655,0.822,0.532,0,0.143,-6.298,0.0683,138.942,4,0.421,spring
Right Through Me,Right Through Me,DAY6 (Even of Day),2021-07-05,217972,54,8,1,0.632,0.173,0.762,0,0.27,-3.475,0.0689,175.979,4,0.844,spring
fairy,panorama,Dvwn,2018-11-21,230174,59,4,1,0.563,0.395,0.386,0.0000267,0.34,-6.837,0.0326,119.749,3,0.342,spring
Bambi,Bambi - The 3rd Mini Album,BAEKHYUN,2021-03-30,213053,66,7,0,0.438,0.434,0.632,0,0.214,-4.447,0.0417,61.45,4,0.386,spring
If You Call Me,DISHARMONY : BREAK OUT,P1Harmony,2021-04-20,208733,55,6,0,0.793,0.414,0.711,0,0.104,-3.798,0.043,112.038,4,0.543,spring
Brooklyn Baby,Ultraviolence (Deluxe),Lana Del Rey,2014-01-01,351640,83,1,1,0.404,0.542,0.664,0.00402,0.11,-6.698,0.0407,107.747,4,0.0949,spring
Dark Red,Dark Red,Steve Lacy,2017-02-20,173104,88,6,1,0.603,0.449,0.783,0.00000796,0.119,-4.023,0.062,172.041,4,0.775,spring
Hey Lover,Hey Lover / Stand by Me,The Daughters Of Eve,1966-02-05,144000,70,7,0,0.48,0.25,0.482,0.000289,0.345,-11.45,0.0362,128.16,4,0.684,spring
Serendipity - Full Length Edition,Love Yourself 結 'Answer',BTS,2018-08-24,276707,73,8,1,0.422,0.443,0.578,0,0.231,-7.524,0.0548,128.921,4,0.227,spring
instagram,instagram,DEAN,2017-12-26,255728,70,8,1,0.463,0.196,0.566,0,0.284,-6.195,0.145,93.921,4,0.219,spring
Honesty,PINK PLANET,Pink Sweat$,2021-02-12,189000,70,6,0,0.66,0.964,0.139,0.000011,0.105,-16.339,0.0323,79.975,4,0.312,spring
Butterfly,The Most Beautiful Moment in Life Pt.2,BTS,2015-11-30,238861,70,6,1,0.461,0.0149,0.776,0,0.12,-4.498,0.0565,149.985,4,0.291,spring
"she likes spring, I prefer winter","my insecurities, not yours",slchld,2019-03-01,207436,66,9,1,0.39,0.556,0.661,0,0.264,-6.68,0.0604,79.56,4,0.487,spring
Anti-Romantic,The Chaos Chapter: FREEZE,TOMORROW X TOGETHER,2021-05-31,215188,73,0,0,0.641,0.0509,0.489,0,0.071,-8.668,0.11,142.977,4,0.206,spring
Mikrokosmos,MAP OF THE SOUL : PERSONA,BTS,2019-04-12,224225,73,8,1,0.579,0.125,0.858,0,0.0502,-5.212,0.114,174.043,3,0.475,spring
HOME,MAP OF THE SOUL : PERSONA,BTS,2019-04-12,234177,74,7,0,0.633,0.0144,0.799,0,0.194,-4.625,0.0427,142.991,4,0.534,spring
My Time,MAP OF THE SOUL : 7,BTS,2020-02-21,234457,72,0,0,0.674,0.149,0.641,0,0.0925,-5.139,0.0339,99.91,4,0.664,spring
Psycho,‘The ReVe Festival’ Finale,Red Velvet,2019-12-23,210560,76,8,1,0.664,0.193,0.666,0,0.0854,-2.203,0.0446,139.987,4,0.405,spring
Fairy of Shampoo,The Dream Chapter: ETERNITY,TOMORROW X TOGETHER,2020-05-18,267099,66,1,1,0.544,0.313,0.796,0.00673,0.42,-5.754,0.0604,105.145,4,0.473,spring
Some,Red Diary Page.1,BOL4,2017-09-28,181373,74,1,0,0.659,0.417,0.799,0,0.0562,-2.849,0.0629,103.991,4,0.782,spring
Yours,Yours,Raiden,2020-05-12,235413,68,8,1,0.676,0.137,0.774,0,0.106,-3.988,0.0338,86.994,4,0.392,spring
LILAC,IU 5th Album 'LILAC',IU,2021-03-25,214253,74,2,0,0.738,0.0895,0.89,0.00000189,0.213,-2.275,0.0748,114.942,4,0.75,spring
Weekend,Weekend,TAEYEON,2021-07-06,233413,61,8,1,0.74,0.0783,0.854,0.000532,0.253,-2.209,0.0525,114.029,4,0.856,spring
Red Lipstick (feat. Yoonmirae),4 ONLY,LeeHi,2021-09-09,187320,57,6,1,0.761,0.098,0.941,0,0.792,-2.166,0.0741,107.021,4,0.82,spring
Bye,4 ONLY,LeeHi,2021-09-09,190000,47,7,1,0.824,0.186,0.676,0,0.0714,-4.725,0.067,103.994,4,0.809,spring
What is Love?,4 ONLY,LeeHi,2021-09-09,223720,46,2,1,0.727,0.876,0.287,0,0.107,-7.82,0.0327,122.065,4,0.354,spring
Safety Zone,4 ONLY,LeeHi,2021-09-09,248093,47,5,1,0.61,0.87,0.488,0.00243,0.105,-6.655,0.136,67.055,4,0.353,spring
When The Rain Stops,When The Rain Stops,Hoody,2021-10-11,181653,49,4,0,0.664,0.709,0.54,0,0.105,-7.592,0.0489,129.97,4,0.542,spring
PADO,PADO,BIBI,2021-09-10,193132,56,5,1,0.69,0.0443,0.784,0,0.152,-5.235,0.0324,120.101,4,0.642,spring
D-day (Feat. GIRIBOY),D-day,Hoody,2021-10-25,211080,45,5,1,0.717,0.401,0.561,0.0000737,0.114,-4.87,0.0376,143.045,4,0.732,spring
Heart,Belief,msftz,2021-11-03,196560,53,8,1,0.718,0.713,0.563,0,0.41,-5.608,0.125,95.058,4,0.614,spring
Dream About U (Feat. Ku One Chan),D-day,Hoody,2021-10-25,202106,31,9,0,0.413,0.644,0.448,0.00000218,0.224,-8.412,0.157,83.941,4,0.233,spring
1/6,1/6,SUNMI,2021-08-06,221160,47,2,1,0.686,0.0188,0.835,0.00608,0.169,-3.804,0.0378,123.02,4,0.612,spring
Eternal Sunshine (Feat. meenoi),grayground.,GRAY,2021-08-17,253633,38,5,1,0.657,0.49,0.528,0.00457,0.163,-8.088,0.036,116.047,4,0.508,spring
Waterride,4 ONLY,LeeHi,2021-09-09,184146,44,2,0,0.785,0.227,0.754,0,0.0512,-3.774,0.0679,90.002,4,0.908,spring
Selfish (Feat. Woo),grayground.,GRAY,2021-08-17,208571,32,0,0,0.738,0.558,0.669,0,0.0795,-3.438,0.102,83.985,4,0.705,spring
Tictoc Tictoc Tictoc (with Beenzino),NEXT EPISODE,AKMU,2021-07-26,236703,47,10,0,0.953,0.178,0.53,0.00227,0.0808,-7.749,0.0407,112.044,4,0.791,spring
Make Love (Feat. Zion.T),grayground.,GRAY,2021-08-17,154173,46,6,0,0.788,0.135,0.792,0.0000197,0.0676,-2.787,0.0531,114.98,4,0.964,spring
Like,2 Cool 4 Skool,BTS,2013-06-12,231893,73,0,0,0.737,0.303,0.723,0,0.26,-4.165,0.0705,100.939,4,0.783,spring
Iine!Pt.2 - Ano Bashode -,Wake Up (Standard Edition),BTS,2014-12-24,235466,57,11,0,0.684,0.478,0.717,0,0.367,-5.765,0.151,95.039,4,0.861,spring
134340,Love Yourself 轉 'Tear',BTS,2018-05-18,230063,71,11,0,0.665,0.155,0.687,0.0000928,0.173,-6.466,0.0547,106.023,4,0.651,spring
Trivia 承 : Love,Love Yourself 結 'Answer',BTS,2018-08-24,225697,66,5,0,0.761,0.242,0.761,0,0.103,-5.721,0.0899,121.971,4,0.484,spring
Love Maze,Love Yourself 轉 'Tear',BTS,2018-05-18,221529,72,9,1,0.637,0.0483,0.876,0,0.0728,-4.652,0.0618,149.93,4,0.759,spring
dimple,Love Yourself 承 'Her',BTS,2017-09-18,196776,73,5,0,0.612,0.14,0.844,0,0.289,-4.694,0.0757,134.872,4,0.652,spring
Paradise,Love Yourself 轉 'Tear',BTS,2018-05-18,211223,68,5,1,0.551,0.214,0.828,0,0.0571,-5.523,0.352,139.662,4,0.928,spring
Intro: Singularity,Love Yourself 轉 'Tear',BTS,2018-05-18,196998,69,1,0,0.775,0.56,0.272,0.00278,0.112,-9.126,0.091,103.991,3,0.198,spring
Lie,Wings,BTS,2016-10-10,215752,71,6,0,0.541,0.00338,0.779,0,0.177,-5.581,0.033,94.069,3,0.501,spring
fairy of shampoo,echo,dosii,2020-05-25,212053,61,2,0,0.712,0.0271,0.727,0.0512,0.0944,-7.533,0.0262,104.003,4,0.823,spring
lovememore.,dosii,dosii,2019-02-28,231709,57,0,0,0.641,0.768,0.683,0.0176,0.0824,-7.521,0.0273,155.887,4,0.924,spring
Restless,LISTEN 035 Restless,BIBI,2020-02-02,267080,62,5,1,0.575,0.382,0.607,0.000112,0.115,-6.897,0.0274,89.985,4,0.298,spring
Alone,Alone,Miso,2020-05-18,224468,49,2,1,0.467,0.267,0.546,0.0189,0.117,-8.772,0.0974,75.009,4,0.104,spring
?,?,DEAN,2020-08-06,188764,49,10,1,0.315,0.622,0.323,0.000235,0.543,-10.649,0.0566,172.782,4,0.114,spring
us (feat. meenoi),us,punchnello,2020-06-05,228706,45,6,0,0.889,0.405,0.52,0,0.117,-7.785,0.29,119.954,4,0.315,spring
23,23,punchnello,2019-07-16,212200,41,1,1,0.679,0.672,0.733,0,0.22,-6.436,0.376,84.911,4,0.773,spring
Let It Go,Metanoia,Miso,2020-12-14,189874,45,9,0,0.748,0.87,0.337,0.000759,0.107,-9.296,0.0502,133.989,4,0.481,spring
RAL 9002,RAL 9002,youra,2020-12-23,189533,45,11,0,0.508,0.764,0.612,0.00000925,0.126,-6.362,0.0966,89.998,4,0.267,spring
MIMI,GAUSSIAN,youra,2021-02-02,207413,55,10,0,0.603,0.598,0.682,0.000453,0.116,-4.192,0.0558,75.134,4,0.505,spring
NAN CHUN ??,NAN CHUN ??,SE SO NEON,2020-05-10,229493,57,1,1,0.49,0.0455,0.534,0.0000189,0.433,-3.43,0.0302,141.173,3,0.439,spring
A Call from My Dream,A Call from My Dream,Meaningful Stone,2020-09-27,255297,44,4,1,0.501,0.475,0.531,0.000107,0.122,-6.758,0.0273,169.973,3,0.407,spring
starstarstar,dosii,dosii,2019-02-28,218532,42,9,0,0.75,0.73,0.33,0.0141,0.0803,-9.905,0.0386,132.941,4,0.174,spring
KISS ME,IS ANYBODY OUT THERE?,DPR LIVE,2020-03-03,278200,65,6,1,0.54,0.577,0.775,0.000651,0.425,-6.446,0.15,175.962,4,0.703,spring
Converse High,The Most Beautiful Moment in Life Pt.1,BTS,2015-04-29,209715,63,1,1,0.724,0.0597,0.793,0,0.201,-3.982,0.0895,98.003,4,0.817,spring
Embarrassed,Dark & Wild,BTS,2014-08-20,241761,60,2,1,0.556,0.181,0.897,0,0.379,-3.019,0.282,84.604,4,0.551,spring
Where You From,Skool Luv Affair,BTS,2014-02-12,240106,55,7,1,0.654,0.432,0.867,0,0.0745,-1.772,0.313,85.078,4,0.919,spring
Coffee,"O!RUL8,2?",BTS,2013-09-11,260433,67,0,1,0.656,0.00862,0.798,0,0.321,-6.608,0.103,92.031,4,0.573,spring
Hold Me Tight,The Most Beautiful Moment in Life Pt.1,BTS,2015-04-29,274991,65,6,1,0.622,0.0511,0.728,0,0.171,-5.111,0.286,139.994,4,0.394,spring
2! 3!,Wings,BTS,2016-10-10,272537,64,7,1,0.442,0.0257,0.928,0,0.1,-4.096,0.207,169.847,4,0.601,spring
Every Summertime,Every Summertime,NIKI,2021-08-10,215686,81,6,1,0.628,0.393,0.676,0.0000694,0.0978,-4.227,0.0424,78.996,4,0.723,spring
Habang Buhay,Episode,Zack Tabudlo,2021-10-15,244067,69,9,1,0.62,0.088,0.668,0,0.362,-5.719,0.0305,118.013,4,0.183,spring
Pano,Pano,Zack Tabudlo,2021-12-06,254400,76,3,1,0.375,0.868,0.457,0.0145,0.191,-7.018,0.0315,174.839,3,0.415,spring
Isa lang,Isa lang,Arthur Nery,2021-12-17,269256,9,6,0,0.338,0.781,0.465,0,0.0798,-8.445,0.101,82.477,4,0.372,spring
W.H.U.T,W.H.U.T (Wanna Hold U Tight),Aisha Retno,2021-12-10,174000,67,5,0,0.378,0.679,0.646,0,0.117,-5.349,0.0417,126.192,3,0.398,spring
Love Me Like That,"Nevertheless, (Original Television Soundtrack, Pt. 6)",Sam Kim,2021-07-24,211363,72,9,1,0.59,0.854,0.294,0,0.0873,-8.125,0.0654,87.895,4,0.461,spring
Life Goes On,BE,BTS,2020-11-20,207481,79,1,1,0.566,0.00691,0.716,0,0.37,-5.733,0.0424,81.068,4,0.45,spring
Today's Mood,I can't tell you everything,CHEEZE,2020-05-18,225333,52,0,1,0.652,0.569,0.719,0,0.131,-4.966,0.0397,96.006,4,0.593,spring
