,name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
620,Shape of You,÷ (Deluxe),Ed Sheeran,2017-03-03,233712,86,1,0,0.825,0.581,0.652,0.0,0.0931,-3.183,0.0802,95.977,4,0.931,sunny
621,Good Life (with G-Eazy & Kehlani),Good Life (with G-Eazy & Kehlani),G-Eazy,2017-03-17,225520,50,1,1,0.572,0.00638,0.778,0.0,0.0563,-5.208,0.233,168.073,4,0.54,sunny
622,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),Wiz Khalifa,2015,229525,82,10,1,0.689,0.369,0.481,1.03e-06,0.0649,-7.503,0.0815,80.025,4,0.283,sunny
623,If I Can't Have You,Love Songs 2021,Various Artists,2021-02-05,190800,21,2,1,0.69,0.524,0.809,0.0,0.147,-4.198,0.0603,123.912,4,0.864,sunny
624,Work from Home (feat. Ty Dolla $ign),7/27 (Deluxe),Fifth Harmony,2016-05-27,214480,76,8,1,0.803,0.103,0.585,3.94e-06,0.0644,-5.861,0.0432,105.017,4,0.593,sunny
625,This Is What You Came For,This Is What You Came For,Calvin Harris,2016-04-29,222160,82,9,0,0.631,0.199,0.927,0.119,0.148,-2.787,0.0332,123.962,4,0.465,sunny
626,What Makes You Beautiful,Up All Night,One Direction,2012-05-25,199986,85,4,1,0.726,0.009,0.787,0.0,0.0596,-2.494,0.0737,124.99,4,0.888,sunny
627,What Do You Mean?,Soft Pop Hits,Various Artists,2021-02-05,208542,32,5,0,0.832,0.585,0.631,0.000892,0.0838,-6.19,0.0736,125.038,4,0.836,sunny
628,Sugar,Coffee Booster,Various Artists,2021-02-05,234000,21,1,1,0.729,0.0747,0.786,0.0,0.0878,-6.348,0.0337,120.068,4,0.87,sunny
629,I'm Yours,I'm Yours,Jason Mraz,2015-04-22,242973,33,11,1,0.688,0.541,0.439,0.0,0.0929,-9.36,0.0466,151.094,4,0.718,sunny
630,Marvin Gaye (feat. Meghan Trainor),Nine Track Mind,Charlie Puth,2016-01-29,190453,71,1,0,0.795,0.417,0.616,0.0,0.349,-5.281,0.06,110.015,4,0.815,sunny
631,Next To Me,Brand New (Helium),Lvly,2018-04-13,218724,31,0,1,0.746,0.0209,0.833,1.19e-06,0.35,-4.859,0.134,126.107,4,0.631,sunny
632,Golden,Fine Line,Harry Styles,2019-12-13,208906,84,4,0,0.448,0.21,0.838,0.000131,0.131,-5.257,0.0557,139.863,4,0.254,sunny
633,Stay,Stay,Un-Ti,2020-09-11,231010,44,5,0,0.573,0.317,0.854,0.0,0.122,-7.032,0.0509,107.015,4,0.747,sunny
634,Cloud 9 (feat. Jeremih),Cloud 9 (feat. Jeremih),Afrojack,2020-06-12,184035,39,10,1,0.772,0.0781,0.873,2.92e-06,0.152,-4.147,0.0798,122.019,4,0.747,sunny
635,The Way You Feel,The Way You Feel,Hotel Apache,2019-02-16,235500,44,7,1,0.677,0.154,0.789,0.00034,0.0411,-7.803,0.0487,104.999,4,0.555,sunny
636,Changing,Changing,thisis. DY,2018-12-27,193283,18,10,1,0.615,5.77e-05,0.908,0.00918,0.115,-6.512,0.0428,118.091,4,0.79,sunny
637,THE ONE,THE ONE,Zach Beaver,2019-06-27,244063,18,8,1,0.649,0.129,0.711,5.58e-06,0.11,-7.381,0.0318,116.003,4,0.825,sunny
638,Don't Know Shit,Don't Know Shit,Dante Klein,2019-06-14,155250,39,10,0,0.766,0.0154,0.818,0.0,0.211,-4.09,0.0862,119.963,4,0.437,sunny
639,Washed Up,Washed Up,Cheat Codes,2020-11-04,174916,42,6,0,0.642,0.177,0.831,0.0,0.0967,-4.568,0.104,99.144,4,0.251,sunny
640,more,more,AmPm,2019-05-22,292766,37,6,1,0.734,0.0134,0.714,2.76e-05,0.0751,-7.02,0.036,120.006,4,0.744,sunny
641,Polaroid,Polaroid,Jonas Blue,2018-10-05,193377,60,7,0,0.652,0.293,0.897,0.0,0.0722,-4.481,0.036,114.033,4,0.475,sunny
642,Family,World War Joy,The Chainsmokers,2019-12-06,194826,62,11,1,0.584,0.426,0.607,0.0,0.101,-6.605,0.0356,117.817,4,0.374,sunny
643,Friends (with BloodPop®),Friends (with BloodPop®),Justin Bieber,2017-08-17,189466,70,8,1,0.743,0.00389,0.735,0.0,0.304,-5.337,0.0382,104.979,4,0.631,sunny
644,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")","CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,2016-05-06,236001,79,0,1,0.666,0.0123,0.83,0.0,0.191,-5.715,0.0751,113.03,4,0.702,sunny
645,what are we,a constant state of improvement.,Virginia To Vegas,2020-02-28,200933,57,6,1,0.664,0.134,0.693,0.0,0.0791,-5.55,0.0556,96.056,4,0.736,sunny
646,More Than Friends,More Than Friends,Mokita,2019-07-05,159039,54,10,1,0.777,0.608,0.415,0.0,0.309,-8.746,0.033,129.917,4,0.609,sunny
647,Whisper In The Wind,Bimini Road,Moon Boots,2019-09-06,218173,40,7,1,0.658,0.195,0.696,0.0147,0.108,-8.163,0.0363,106.996,4,0.226,sunny
648,Leave Before You Love Me (with Jonas Brothers),Leave Before You Love Me,Marshmello,2021-05-21,154983,86,7,1,0.721,0.00226,0.738,4.41e-06,0.118,-4.77,0.0403,119.976,4,0.637,sunny
649,Payphone,Overexposed Track By Track,Maroon 5,2012-01-01,231173,85,4,1,0.743,0.0188,0.752,0.0,0.287,-4.813,0.0414,110.015,4,0.545,sunny
650,Return Of The Mack - Seeb Remix,Return Of The Mack (Seeb Remix),Mark Morrison,2017-07-07,201764,45,0,1,0.624,0.0207,0.863,0.0,0.12,-5.89,0.114,102.084,4,0.661,sunny
651,Relapse,Relapse,Satin Jackets,2021-02-05,206054,40,11,0,0.679,0.166,0.82,0.0167,0.237,-7.537,0.0341,113.003,4,0.589,sunny
652,I Wanna Know,I Wanna Know,Alesso,2016-04-01,240413,61,2,1,0.655,0.0842,0.818,0.0,0.106,-3.626,0.033,115.971,4,0.474,sunny
653,I Need You More Than You Want Me,Happy About Everything Else...,Fly By Midnight,2019-11-22,148618,34,0,1,0.671,0.233,0.607,0.0,0.121,-8.697,0.0441,117.919,4,0.45,sunny
654,Only Wanna Be With You - Pokémon 25 Version,Only Wanna Be With You (Pokémon 25 Version),Post Malone,2021-02-25,241360,67,7,1,0.47,0.00124,0.709,0.00121,0.302,-4.563,0.0299,98.036,4,0.247,sunny
655,Celestial,Celestial,Ed Sheeran,2022-09-29,209026,85,2,1,0.574,0.0529,0.852,0.0,0.161,-1.248,0.0397,123.038,4,0.501,sunny
656,Move On,Move On,Third Floor,2020-02-14,267428,37,8,0,0.625,0.0278,0.606,7.82e-06,0.0848,-8.279,0.0406,104.967,4,0.604,sunny
657,Revolving (feat. Marc E. Bassy),Revolving (feat. Marc E. Bassy),Yung Bae,2020-09-25,174881,39,0,1,0.535,0.00691,0.735,0.0,0.113,-5.405,0.0648,105.09,4,0.362,sunny
658,Please Don't Fall in Love,Please Don't Fall in Love,VINCINT,2019-04-05,194625,39,8,1,0.712,0.283,0.567,0.0,0.0855,-8.23,0.0775,115.984,4,0.447,sunny
659,Nothing New,Nothing New,The Strike,2020-03-19,289408,23,1,0,0.544,0.00111,0.833,0.0171,0.204,-6.945,0.0542,141.992,4,0.214,sunny
660,Pusha Lady,Sublime,The Endorphins,2019-02-22,204456,39,5,0,0.662,0.126,0.781,3e-05,0.242,-5.674,0.147,101.933,4,0.746,sunny
661,Lush Life feat. Dani Poppitt - Damon Steele Remix,Lush Life feat. Dani Poppitt (Damon Steele Remix),LEO ISLO,2018-03-23,211401,29,5,0,0.657,0.037,0.504,1.79e-06,0.0868,-10.663,0.0412,107.029,4,0.675,sunny
662,Wait - from ‘Three Months’,Wait (from ‘Three Months’),Troye Sivan,2022-02-23,209533,54,7,1,0.645,0.299,0.857,6.78e-05,0.105,-5.877,0.0293,108.006,4,0.265,sunny
663,All My Friends,All My Friends,Madeon,2019-05-31,204626,46,8,0,0.669,0.0248,0.757,0.0,0.283,-4.259,0.0469,106.018,4,0.708,sunny
664,Touch the Sky,Touch the Sky,Dan Talevski,2020-04-17,210040,55,2,0,0.633,0.0661,0.658,0.0,0.0944,-5.824,0.0359,110.063,4,0.369,sunny
665,Be Kind (with Halsey),Be Kind (with Halsey),Marshmello,2020-05-01,172761,77,4,1,0.63,0.00776,0.633,0.0,0.0541,-7.088,0.0457,93.995,4,0.452,sunny
666,Lost,Lost,End of the World,2019-07-26,217493,45,7,1,0.713,0.00935,0.729,0.000106,0.0804,-6.027,0.0308,121.975,4,0.734,sunny
667,Only A Fool (with Pink Sweat$),Only A Fool (with Pink Sweat$),Galantis,2020-05-29,166687,56,5,0,0.729,0.0451,0.619,0.0,0.0953,-6.155,0.0346,123.061,4,0.623,sunny
668,Like Home,GGFOUR,Great Good Fine Ok,2019-06-28,205556,27,4,0,0.695,0.102,0.809,5.6e-06,0.191,-4.699,0.0495,102.057,4,0.418,sunny
669,Love You Back,Love You Back,Madeon,2022-04-27,214103,61,11,1,0.511,0.00454,0.718,9.61e-05,0.0913,-7.46,0.0367,106.016,4,0.274,sunny
670,Colourblind,Sad in Scandinavia,Seeb,2021-01-29,158493,43,9,1,0.558,0.152,0.918,0.000236,0.319,-3.242,0.0414,102.924,4,0.427,sunny
671,Falling Up (Andy Kulter Remix),Falling Up,FIXL,2021-02-05,192901,52,3,0,0.721,0.0401,0.812,0.096,0.169,-4.534,0.0367,121.023,4,0.498,sunny
672,We Are the Truth,We Are the Truth,Far East Movement,2020-05-18,201600,19,5,0,0.573,0.00092,0.737,0.115,0.146,-6.159,0.0278,124.949,3,0.384,sunny
673,Flight,Flight,Dutchkid,2019-08-13,186400,27,6,1,0.58,0.147,0.746,0.00255,0.0903,-4.023,0.0443,91.987,4,0.305,sunny
674,peaches,peaches,BABYBOYBLUE,2019-09-27,154918,40,0,1,0.631,0.379,0.489,9.12e-06,0.0925,-8.992,0.027,91.504,4,0.803,sunny
675,Kill the Lights,Kill the Lights,Milwin,2020-05-29,187180,0,1,0,0.67,0.00447,0.815,0.0,0.311,-4.746,0.166,108.007,4,0.577,sunny
676,love somebody like you,love somebody like you,joan,2017-07-25,227631,52,7,1,0.577,0.0596,0.854,2.69e-05,0.205,-3.754,0.0473,94.999,4,0.336,sunny
677,If You’re Too Shy (Let Me Know),Notes On A Conditional Form,The 1975,2020-05-22,319370,63,2,1,0.64,0.0157,0.628,0.0382,0.0916,-6.091,0.0324,125.648,4,0.235,sunny
678,Sad in Scandinavia,Sad in Scandinavia (Part 1),Seeb,2020-07-24,204974,35,8,0,0.577,0.0707,0.871,2.96e-06,0.259,-3.902,0.0411,115.163,4,0.305,sunny
679,Underwater,Underwater,GOLDHOUSE,2021-07-30,200655,38,7,1,0.651,0.0756,0.708,1.08e-05,0.42,-7.477,0.0491,122.057,4,0.448,sunny
680,Doses & Mimosas (Tiësto Extended Remix),Doses & Mimosas (Tiësto Remix),Cherub,2022-04-15,278170,39,5,1,0.837,0.00192,0.728,0.00877,0.0861,-4.199,0.0441,123.013,4,0.515,sunny
681,Good Mood - Original Song From Paw Patrol: The Movie,Good Mood (Original Song From Paw Patrol: The Movie),Adam Levine,2021-08-06,210643,67,11,0,0.735,0.00088,0.694,0.0,0.0582,-5.258,0.0387,121.46,4,0.777,sunny
682,Lost In Japan - Remix,Lost In Japan,Shawn Mendes,2018-12-07,201253,41,7,0,0.707,0.0985,0.826,0.0,0.331,-6.408,0.238,107.128,4,0.295,sunny
683,Sun Will Shine,Sun Will Shine,Robin Schulz,2022-07-29,201700,72,6,0,0.534,0.00633,0.714,0.0,0.0879,-6.347,0.0629,125.99,4,0.415,sunny
684,Best of Me,Best of Me,John K,2018-02-21,168560,52,7,0,0.594,0.18,0.579,0.107,0.0889,-10.476,0.0359,105.961,4,0.277,sunny
685,Northern Lights,Solar Nights,Satin Jackets,2019-04-26,255792,55,5,1,0.685,0.171,0.744,0.166,0.0936,-7.5,0.0432,111.017,4,0.601,sunny
686,It Takes Two,It Takes Two,Fiji Blue,2021-02-25,159012,0,4,1,0.731,0.338,0.597,0.00114,0.0771,-7.661,0.0567,101.991,4,0.863,sunny
687,You're On (feat. Kyan),Adventure (Deluxe),Madeon,2015-03-30,192720,54,10,1,0.49,0.0227,0.914,0.0,0.793,-3.202,0.167,100.1,4,0.241,sunny
688,Memories,Endless Summer,The Midnight,2016-08-01,379100,48,2,1,0.54,0.0208,0.662,0.0336,0.145,-9.03,0.0325,112.979,3,0.0752,sunny
689,Meet us in the park we used to play.,LOCATION - Los Angeles,Friday Night Plans,2018-08-31,194053,45,11,1,0.733,0.0596,0.574,9.35e-06,0.129,-8.162,0.0252,105.997,4,0.441,sunny
690,High,So Far So Good,The Chainsmokers,2022-06-08,175163,75,0,1,0.601,0.0492,0.787,0.0,0.142,-6.178,0.031,134.981,4,0.525,sunny
691,Radio,She,JP Cooper,2022-02-21,174567,30,7,1,0.441,0.011,0.675,0.0,0.362,-8.485,0.0855,132.925,4,0.614,sunny
692,things i never said,Better By Myself,JORDY,2020-06-26,168235,40,11,1,0.731,0.116,0.81,0.0,0.0993,-4.977,0.0892,102.055,4,0.35,sunny
693,ドライフラワー,ドライフラワー,Yuuri,2020-10-25,285586,68,7,1,0.463,0.426,0.624,0.0,0.221,-5.118,0.0274,147.929,4,0.521,sunny
694,海の声,海の声,Taro Urashima,2015-12-02,227213,53,4,1,0.65,0.699,0.343,0.0,0.126,-5.658,0.0255,76.025,4,0.276,sunny
695,僕のこと,Attitude,Mrs. GREEN APPLE,2019-10-01,321306,62,7,1,0.439,0.0129,0.708,0.0,0.147,-3.825,0.0528,160.027,4,0.454,sunny
696,CHEERS,Attitude,Mrs. GREEN APPLE,2019-10-01,198813,58,7,1,0.636,0.072,0.807,0.0,0.265,-3.762,0.0509,133.049,4,0.594,sunny
697,コーヒーとシロップ,MAN IN THE MIRROR,Official HIGE DANdism,2016-06-15,224657,49,1,0,0.519,0.148,0.775,0.0,0.163,-4.623,0.0488,154.992,4,0.672,sunny
698,lovin',Attitude,Mrs. GREEN APPLE,2019-10-01,155906,62,11,0,0.44,0.037,0.94,0.0,0.31,-2.057,0.0711,123.413,4,0.858,sunny
699,Attitude,Attitude,Mrs. GREEN APPLE,2019-10-01,228600,55,2,1,0.655,0.0246,0.792,0.0,0.0805,-2.453,0.0722,140.016,4,0.793,sunny
700,春愁,"Love me, Love you",Mrs. GREEN APPLE,2018-02-14,183800,65,10,1,0.724,0.0121,0.444,0.0,0.123,-4.903,0.0412,129.962,4,0.739,sunny
701,全力少年,空創クリップ,Sukima Switch,2005-07-20,272746,65,2,1,0.639,0.25,0.79,0.0,0.299,-4.156,0.0263,133.948,4,0.733,sunny
702,やってみよう,Everybody!!,WANIMA,2018-01-17,169697,59,0,1,0.593,0.00289,0.91,0.0,0.212,-2.84,0.0605,129.384,4,0.678,sunny
703,君と羊と青,絶体絶命,RADWIMPS,2011-03-09,158186,58,8,1,0.412,0.00011,0.964,0.00052,0.157,-2.274,0.101,164.042,4,0.778,sunny
704,いいんですか?,RADWIMPS 4 ~おかずのごはん~,RADWIMPS,2006-12-06,248133,55,11,1,0.486,0.00386,0.846,0.0,0.0836,-3.975,0.0415,174.917,4,0.881,sunny
705,猫 〜THE FIRST TAKE ver.〜,X,DISH//,2021-02-24,273893,60,8,1,0.635,0.539,0.578,0.0,0.115,-6.749,0.132,77.065,4,0.584,sunny
706,RPG,Tree,SEKAI NO OWARI,2015-01-14,291346,59,4,1,0.492,0.0257,0.937,0.0164,0.185,-3.496,0.0554,134.978,4,0.458,sunny
707,ただ君に晴れ,負け犬にアンコールはいらない,ヨルシカ,2018-05-09,198971,66,5,1,0.679,0.343,0.834,5.74e-06,0.119,-3.223,0.032,139.996,4,0.962,sunny
708,Walking with you,SKYWALK,Novelbright,2018-10-03,223186,64,7,1,0.422,0.00585,0.969,0.0,0.533,-0.824,0.0591,92.524,4,0.496,sunny
709,魔法の絨毯,I believe in you,Takaya Kawasaki,2018-03-14,212018,0,10,0,0.599,0.774,0.309,0.0,0.122,-6.292,0.0507,72.285,4,0.584,sunny
710,心絵,ROAD OF MAJOR II,Road Of Major,2005-08-24,261833,56,7,1,0.454,0.022,0.867,0.0,0.16,-3.528,0.0555,189.949,4,0.526,sunny
711,点描の唄,青と夏,Mrs. GREEN APPLE,2018-07-31,307066,73,0,1,0.502,0.447,0.632,0.0,0.103,-4.612,0.0273,152.014,4,0.308,sunny
712,Speaking,TWELVE,Mrs. GREEN APPLE,2016-01-13,229240,53,2,1,0.436,0.000166,0.896,0.0,0.0757,-2.15,0.0928,173.015,4,0.771,sunny
713,Adventure,ALXD,[Alexandros],2015-06-17,268226,40,2,1,0.49,0.0407,0.933,0.0,0.396,-5.312,0.131,187.961,4,0.683,sunny
714,会心の一撃,×と○と罪と,RADWIMPS,2013-12-11,276506,51,1,1,0.468,0.00116,0.993,0.000745,0.329,-1.018,0.153,95.965,4,0.375,sunny
715,Run Away,ALXD,[Alexandros],2015-06-17,267386,41,2,1,0.368,0.00639,0.948,1.34e-06,0.164,-4.537,0.168,139.528,4,0.293,sunny
716,Famous Day,ALXD,[Alexandros],2015-06-17,195226,39,1,1,0.439,0.00538,0.904,0.0,0.281,-3.747,0.0739,179.914,4,0.543,sunny
717,うっせぇわ,うっせぇわ,Ado,2020-10-23,204920,68,11,0,0.525,0.00485,0.978,0.0,0.06,-1.072,0.0815,178.069,4,0.577,sunny
718,怪物,怪物,YOASOBI,2021-01-06,206000,71,1,1,0.627,0.0699,0.824,6.57e-05,0.31,-3.419,0.118,169.935,4,0.774,sunny
719,インフェルノ,Attitude,Mrs. GREEN APPLE,2019-10-01,211600,68,4,1,0.533,0.00894,0.918,0.0,0.643,-2.095,0.0616,92.504,4,0.662,sunny
720,シュガーソングとビターステップ,Dr.Izzy,UNISON SQUARE GARDEN,2016-07-06,253226,61,11,1,0.621,0.00397,0.9,0.0,0.0787,-3.302,0.0605,131.971,4,0.817,sunny
721,ピースサイン,BOOTLEG,Kenshi Yonezu,2017-11-01,238533,71,10,0,0.593,0.00221,0.935,0.0,0.315,-3.853,0.0684,100.003,4,0.618,sunny
722,勿忘,Grower,Awesome City Club,2021-02-10,251533,65,6,0,0.448,0.234,0.447,0.0,0.382,-7.161,0.045,78.861,4,0.299,sunny
723,恋人ごっこ,hope,Macaroni Empitsu,2020-04-01,200219,66,1,1,0.438,0.124,0.646,0.0,0.0603,-5.301,0.0361,102.033,4,0.745,sunny
724,愛唄,あっ、ども。はじめまして。,GReeeeN,2007-01-01,236253,61,8,1,0.505,0.0839,0.791,0.0,0.187,-3.729,0.0308,169.964,4,0.425,sunny
725,スマイル,スマイル,森七菜,2020-07-19,176800,51,1,0,0.784,0.15,0.743,0.0,0.295,-4.842,0.0303,123.986,4,0.886,sunny
726,ツキミソウ,ツキミソウ,Novelbright,2020-12-11,307609,60,6,1,0.481,0.413,0.611,0.0,0.255,-4.248,0.0354,155.788,4,0.436,sunny
727,我逢人,はじめてのMrs. GREEN APPLE,Mrs. GREEN APPLE,2017-07-18,201666,34,5,1,0.572,0.000801,0.955,3.26e-05,0.172,-2.249,0.0681,99.051,4,0.676,sunny
728,だから僕は音楽を辞めた,だから僕は音楽を辞めた,ヨルシカ,2019-04-10,242912,64,4,1,0.65,0.36,0.88,0.00369,0.23,-5.326,0.0283,124.985,4,0.921,sunny
729,現状ディストラクション,MILLION,SPYAIR,2013-08-07,216240,0,7,1,0.284,0.000152,0.951,3.77e-06,0.0478,-2.59,0.0785,193.882,4,0.547,sunny
730,サクラミツツキ,MILLION,SPYAIR,2013-08-07,217226,0,8,1,0.292,0.000256,0.906,0.000743,0.231,-4.073,0.0605,179.004,4,0.348,sunny
731,アイム・ア・ビリーバー,4,SPYAIR,2015-11-18,217546,0,0,0,0.374,7.92e-05,0.972,0.0,0.0706,-2.306,0.105,194.091,4,0.627,sunny
732,イマジネーション,4,SPYAIR,2015-11-18,179746,0,1,1,0.487,0.00228,0.937,2.34e-05,0.136,-2.972,0.0555,101.959,4,0.617,sunny
733,青と夏,青と夏,Mrs. GREEN APPLE,2018-07-12,270506,61,4,1,0.31,0.00184,0.887,0.0,0.291,-1.654,0.0463,184.91,4,0.745,sunny
734,完全感覚Dreamer,Nicheシンドローム,ONE OK ROCK,2010-06-09,252200,0,6,0,0.558,0.000191,0.914,0.0,0.132,-3.395,0.0996,94.975,4,0.711,sunny
735,The Beginning,人生×僕=,ONE OK ROCK,2013-03-06,292733,0,0,1,0.36,8.83e-05,0.983,0.0,0.111,-2.352,0.101,182.058,4,0.279,sunny
736,閃光,閃光,[Alexandros],2021-04-28,265466,59,5,0,0.546,0.000124,0.964,3.43e-06,0.0802,-3.923,0.057,104.057,4,0.481,sunny
737,アルペジオ,Sleepless in Brooklyn,[Alexandros],2018-11-21,231253,55,1,1,0.51,0.00269,0.925,0.0126,0.31,-3.687,0.0585,107.982,4,0.495,sunny
738,Buddy,Buddy,HIRAIDAI,2021-05-30,174232,59,6,1,0.786,0.156,0.482,0.0,0.34,-6.82,0.0477,89.992,4,0.617,sunny
739,ハッピーウェディング前ソング,Galaxy of the Tank-top,Yabai T-Shirts Yasan,2018-01-10,229093,53,6,0,0.49,0.0883,0.991,0.000271,0.262,-1.474,0.19,91.586,4,0.198,sunny
740,CITRUS,SiX,Da-iCE,2021-01-20,248653,72,1,1,0.549,0.22,0.861,0.0,0.361,-2.526,0.0459,82.042,4,0.739,sunny
741,春夏秋冬,リサイタル,Hilcrhyme,2010-01-13,297640,54,7,1,0.501,0.66,0.783,0.0,0.206,-4.607,0.0684,139.887,4,0.458,sunny
742,アンコール,アンコール,YOASOBI,2021-07-02,271440,47,2,1,0.682,0.283,0.669,1e-06,0.145,-4.741,0.0275,81.999,4,0.831,sunny
743,さよならエレジー,PLAY(Special Edition),Masaki Suda,2018-03-21,257066,63,1,1,0.466,0.00331,0.934,0.0,0.277,-2.736,0.0539,154.961,4,0.615,sunny
744,アスノヨゾラ哨戒班,彼はきっと魔法を使う。,MARY,2017-11-02,177000,55,9,1,0.447,0.131,0.845,0.0,0.318,-3.412,0.0967,185.07,4,0.347,sunny
745,大不正解,MAGIC,back number,2019-03-27,211213,58,0,0,0.524,0.00358,0.925,0.0,0.0485,-3.203,0.143,145.114,4,0.584,sunny
746,サイハテアイニ,ANTI ANTI GENERATION,RADWIMPS,2018-12-12,221160,50,0,1,0.247,0.000692,0.976,0.0,0.344,-2.598,0.204,193.843,4,0.329,sunny
747,また逢う日まで,Slow & Easy,HIRAIDAI,2015-05-06,255026,59,11,1,0.472,0.776,0.465,0.0,0.168,-6.124,0.0279,78.007,4,0.377,sunny
748,花束,スーパースター,back number,2011-10-26,286053,63,2,1,0.519,0.0178,0.713,0.0,0.353,-3.612,0.0324,159.963,4,0.505,sunny
749,恋,blues,back number,2012-11-21,253306,56,9,1,0.446,0.103,0.72,0.0,0.307,-2.9,0.0329,152.075,4,0.524,sunny
750,君の恋人になったら,ハッピーエンド,back number,2016-11-16,244066,62,5,1,0.417,0.00166,0.886,0.0,0.125,-2.06,0.0655,140.075,4,0.393,sunny
751,庶幾の唄,TWELVE,Mrs. GREEN APPLE,2016-01-13,247080,42,2,1,0.584,0.00786,0.62,0.0,0.0743,-3.601,0.0307,134.917,4,0.85,sunny
752,シャルル,Corridor,balloon,2017-08-12,233875,54,10,1,0.517,0.0239,0.848,0.0,0.237,-2.971,0.0992,144.938,4,0.577,sunny
753,シャルル (self cover),Corridor,balloon,2017-08-12,233875,48,1,1,0.521,0.00607,0.86,0.0,0.254,-3.141,0.096,145.005,4,0.833,sunny
754,水平線,水平線,back number,2021-08-13,285396,75,10,1,0.419,0.011,0.75,0.0,0.159,-3.546,0.0316,145.867,4,0.436,sunny
755,春夏秋冬 2019,SUN ~リメイクベスト1~,Hilcrhyme,2019-06-12,295133,48,7,1,0.562,0.33,0.707,0.0,0.171,-4.782,0.045,139.876,4,0.334,sunny
756,A・RA・SHI,ARASHI NO.1 (ICHIGOU) -嵐は嵐を呼ぶ-,ARASHI,2001-01-24,267069,50,9,1,0.439,0.0305,0.953,0.0,0.132,-4.133,0.157,120.432,4,0.475,sunny
757,Monster,僕の見ている風景,ARASHI,2010-08-04,267514,49,10,0,0.656,0.192,0.939,0.0,0.373,-4.042,0.0792,134.946,4,0.744,sunny
758,Troublemaker,僕の見ている風景,ARASHI,2010-08-04,241112,42,0,1,0.629,0.0516,0.939,0.0,0.305,-2.931,0.0542,139.001,4,0.91,sunny
759,Love so sweet,Time,ARASHI,2007-07-11,289845,57,0,1,0.584,0.1,0.849,0.0,0.304,-3.983,0.0403,139.032,4,0.707,sunny
760,One Love,5×20 All the BEST!! 1999-2019 (Special Edition),ARASHI,2021-07-16,285459,53,10,1,0.553,0.194,0.937,0.0,0.405,-3.173,0.0461,102.982,4,0.693,sunny
761,サクラ咲ケ,One,ARASHI,2005-08-03,262144,47,0,0,0.429,0.0052,0.924,0.000328,0.132,-3.801,0.0431,167.342,4,0.518,sunny
762,それはやっぱり君でした,Popcorn,ARASHI,2012-10-31,300122,43,7,1,0.529,0.718,0.477,0.0,0.269,-6.739,0.0268,146.065,4,0.236,sunny
763,未完成,10th Anniversary Best,Leo Ieiri,2022-02-16,237933,46,7,1,0.657,0.138,0.727,0.0,0.311,-3.308,0.035,90.086,4,0.43,sunny
764,Yes I am,Nicheシンドローム,ONE OK ROCK,2010-06-09,216533,45,2,1,0.394,0.000572,0.989,0.0,0.358,-3.175,0.194,163.134,4,0.248,sunny
765,遥か,塩、コショウ,GReeeeN,2009-01-01,336840,57,2,1,0.516,0.258,0.428,0.0,0.213,-5.53,0.0242,84.005,4,0.368,sunny
766,虹,COLLAGE,Masaki Suda,2022-03-09,257398,57,5,1,0.543,0.0643,0.622,0.0,0.17,-4.735,0.03,143.931,4,0.327,sunny
767,糸,COLLAGE,Masaki Suda,2022-03-09,204586,56,8,1,0.454,0.403,0.584,0.0,0.125,-4.498,0.0259,144.063,4,0.309,sunny
768,夜永唄,ラムダに対する見解,KAMI WA SAIKORO WO FURANAI,2019-05-22,270754,55,11,1,0.531,0.525,0.487,0.0,0.0935,-6.744,0.0406,134.9,4,0.521,sunny
769,ハルカ,THE BOOK,YOASOBI,2021-01-06,243613,63,1,1,0.712,0.0717,0.817,7.21e-06,0.146,-5.123,0.0279,100.016,4,0.679,sunny
770,もう少しだけ,THE BOOK 2,YOASOBI,2021-12-01,218853,58,8,1,0.668,0.109,0.814,0.0,0.119,-3.732,0.0287,99.98,4,0.584,sunny
771,ハルジオン,THE BOOK,YOASOBI,2021-01-06,198600,63,8,1,0.687,0.0545,0.873,0.0,0.318,-3.852,0.0335,130.024,4,0.884,sunny
772,たぶん,THE BOOK,YOASOBI,2021-01-06,256773,68,5,1,0.748,0.157,0.661,0.00102,0.101,-6.702,0.0334,90.003,4,0.743,sunny
773,あの夢をなぞって,THE BOOK,YOASOBI,2021-01-06,240746,66,8,1,0.534,0.334,0.794,0.00093,0.159,-3.738,0.0402,179.976,4,0.711,sunny
774,三原色,THE BOOK 2,YOASOBI,2021-12-01,220253,63,5,0,0.666,0.0836,0.923,0.0,0.315,-2.362,0.0712,128.014,4,0.861,sunny
775,瞬き,MAGIC,back number,2019-03-27,325040,60,3,1,0.329,0.00634,0.811,0.0,0.306,-3.276,0.063,119.961,3,0.395,sunny
776,ベテルギウス,壱,Yuuri,2022-01-12,230600,74,5,1,0.367,0.222,0.671,0.0,0.494,-4.604,0.0478,179.833,4,0.691,sunny
777,命に嫌われている。,命に嫌われている。,Mafumafu,2020-12-25,274966,53,0,1,0.736,0.354,0.839,0.000273,0.117,-3.624,0.0377,99.989,4,0.767,sunny
