,name,album,artist,release_date,length,popularity,key,mode,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,answer
624,春泥棒,春泥棒,ヨルシカ,2021-01-09,290289,63,5,1,0.762,0.103,0.595,4.71e-05,0.115,-6.777,0.0445,125.047,4,0.858,cloudy
625,Even tears withered,It's Raining After All,TUYU,2020-02-19,249154,47,1,1,0.606,0.352,0.965,0.0,0.093,-2.396,0.0356,101.971,4,0.849,cloudy
626,"Local Area (feat. Gottz, Neetz & KEIJU)",ADVISORY,KANDYTOWN,2019-10-23,179500,47,0,1,0.747,0.0838,0.628,1.58e-05,0.245,-8.569,0.252,139.984,4,0.472,cloudy
627,lead,Quote,Keina Suda,2018-01-31,243046,38,10,0,0.521,0.0225,0.881,0.0,0.296,-1.739,0.0576,179.974,4,0.966,cloudy
628,優しい彗星,優しい彗星,YOASOBI,2021-01-20,215333,64,5,1,0.715,0.197,0.722,0.0,0.114,-4.62,0.0348,89.995,4,0.522,cloudy
629,中庭の少女たち,SHISHAMO 3,SHISHAMO,2016-03-02,310893,56,4,1,0.468,0.00227,0.837,0.0,0.174,-3.841,0.0358,174.848,4,0.854,cloudy
630,強盗と花束,創作,ヨルシカ,2021-01-26,190320,47,5,1,0.747,0.185,0.794,0.000325,0.0775,-6.047,0.0402,106.57,4,0.848,cloudy
631,嘘月,創作,ヨルシカ,2021-01-26,290466,57,2,1,0.707,0.724,0.292,0.00235,0.235,-9.767,0.0309,80.016,4,0.637,cloudy
632,Heikousen,Heikousen,Eve,2021-02-05,275090,48,1,1,0.642,0.0316,0.663,0.0,0.116,-5.188,0.0331,120.984,4,0.307,cloudy
633,Prologue〜トキメキ〜,Prologue〜トキメキ〜,Jin,2021-02-01,250693,2,6,0,0.679,0.222,0.632,0.0,0.206,-7.588,0.118,101.003,4,0.958,cloudy
634,はゔぁ,ぐされ,ZUTOMAYO,2021-02-10,218813,47,1,1,0.574,0.00962,0.84,0.000178,0.313,-3.035,0.0715,151.836,4,0.609,cloudy
635,ギラギラ,ギラギラ,Ado,2021-02-14,276213,61,2,1,0.651,0.052,0.861,0.0,0.0878,-4.128,0.0568,96.014,4,0.731,cloudy
636,Faking of Comedy,Faking of Comedy,jon-YAKITORY,2020-12-15,190015,52,11,1,0.62,0.00848,0.781,0.0,0.18,-7.231,0.0555,115.013,4,0.721,cloudy
637,春を告げる,春を告げる,yama,2020-04-17,196497,64,11,1,0.548,0.0397,0.871,0.0,0.357,-5.377,0.123,120.009,4,0.487,cloudy
638,a.m.3:21,a.m.3:21,yama,2020-08-12,208409,54,5,0,0.634,0.295,0.736,0.00011,0.215,-5.006,0.109,110.169,4,0.752,cloudy
639,真っ白,真っ白,yama,2020-10-21,287166,46,7,0,0.696,0.195,0.68,0.0,0.0833,-6.908,0.0263,133.958,4,0.737,cloudy
640,名前のない日々へ,名前のない日々へ,yama,2021-02-22,216600,42,6,1,0.704,0.582,0.791,0.0,0.347,-5.922,0.0388,123.024,4,0.65,cloudy
641,麻痺,麻痺,yama,2021-01-15,198100,57,5,0,0.532,0.0661,0.932,0.0,0.38,-4.303,0.0522,100.1,4,0.738,cloudy
642,Downtown,Downtown,yama,2020-07-01,208805,36,11,0,0.394,0.00364,0.923,2.03e-05,0.0935,-5.176,0.138,200.256,4,0.655,cloudy
643,Aruihaeiganoyouna,Aruihaeiganoyouna,yama,2020-09-07,241329,34,2,1,0.556,0.0194,0.942,0.0,0.0385,-4.486,0.0676,160.008,4,0.734,cloudy
644,It's Raining After All,It's Raining After All,TUYU,2020-02-19,244716,54,9,1,0.628,0.496,0.923,0.0,0.283,-2.274,0.0426,129.979,4,0.919,cloudy
645,眠れる本能,TVアニメ「BEASTARS」エンディングテーマ「Le zoo」 (アニメ盤),YURiKA,2019-11-20,273838,35,7,1,0.628,0.0281,0.967,0.00269,0.104,-3.44,0.146,114.046,4,0.374,cloudy
646,Trapped in the past,Trapped in the past,TUYU,2020-08-28,229333,55,11,1,0.624,0.428,0.843,0.0,0.375,-4.115,0.0642,89.991,4,0.895,cloudy
647,板の上の魔物,板の上の魔物,Creepy Nuts,2019-07-28,299266,50,7,1,0.549,0.000443,0.956,0.0,0.414,-2.896,0.192,170.212,4,0.838,cloudy
648,逃走劇,逃走劇,キタニタツヤ,2021-02-24,200163,35,1,1,0.639,0.0495,0.864,0.0,0.235,-4.624,0.241,113.922,4,0.774,cloudy
649,意識,意識,E.scene,2020-04-03,238871,39,1,1,0.798,0.0675,0.489,0.00162,0.198,-7.602,0.0517,92.955,4,0.463,cloudy
650,一寸の赤,一寸の赤,yama,2021-03-25,231673,48,1,1,0.511,0.221,0.715,0.0,0.116,-6.635,0.0322,171.982,4,0.516,cloudy
651,ヴァンパイア,ヴァンパイア,DECO*27,2021-03-09,178235,56,1,0,0.555,0.0096,0.955,0.0,0.329,-4.073,0.048,164.028,4,0.955,cloudy
652,tig-hug,Blue,Eve,2018-03-07,252607,34,11,0,0.657,0.0303,0.824,0.0,0.0688,-5.457,0.0406,159.963,4,0.855,cloudy
653,Ghost!?,Ghost!?,キタニタツヤ,2021-03-31,197800,42,3,1,0.423,0.2,0.921,0.0,0.269,-4.149,0.0873,100.952,4,0.308,cloudy
654,ヒステリックナイトガール,STYLEY!,Various Artists,2018-04-30,306000,53,11,0,0.539,0.0283,0.63,0.0,0.396,-4.653,0.0472,126.045,4,0.541,cloudy
655,children,COLONY,BIN,2021-03-24,174666,47,1,0,0.53,0.0824,0.733,0.00696,0.0691,-3.365,0.164,179.935,4,0.839,cloudy
656,Instant,COLONY,BIN,2021-03-24,184600,42,1,1,0.547,0.453,0.546,0.0,0.0811,-6.103,0.0316,179.962,3,0.787,cloudy
657,Colony,COLONY,BIN,2021-03-24,219493,26,10,0,0.507,0.127,0.589,0.0,0.0947,-4.148,0.0452,169.882,4,0.547,cloudy
658,花に雨を、君に歌を,Jiu,THE BINARY,2020-06-15,258750,45,6,1,0.628,0.0346,0.967,2.21e-06,0.0801,-3.373,0.075,120.036,4,0.822,cloudy
659,シャルル,Ribing fossil,Rib,2019-09-18,229466,44,1,1,0.518,0.0104,0.855,0.0,0.305,-3.678,0.0888,145.078,4,0.74,cloudy
660,トゲめくスピカ,何者,POLKADOT STINGRAY,2020-12-16,279240,42,11,0,0.516,0.138,0.827,4.59e-06,0.406,-4.279,0.0738,140.063,4,0.854,cloudy
661,Kago no Tori,Kago no Tori,BIN,2020-07-29,204945,22,0,1,0.642,0.491,0.597,0.000181,0.132,-3.37,0.043,183.995,3,0.828,cloudy
662,idid,Quote,Keina Suda,2018-01-31,204416,33,10,1,0.569,0.0109,0.885,0.0,0.129,-1.553,0.0474,159.979,4,0.962,cloudy
663,踊,踊,Ado,2021-04-27,208271,65,1,1,0.707,0.15,0.965,1.38e-06,0.726,-0.736,0.105,128.003,4,0.777,cloudy
664,勘冴えて悔しいわ,勘冴えて悔しいわ,ZUTOMAYO,2019-06-05,236026,50,5,1,0.641,0.238,0.932,2.41e-06,0.0772,-1.828,0.122,149.872,4,0.782,cloudy
665,Listeners are World Heritages,I love you in any way,たかやん,2021-02-20,103491,0,1,0,0.84,0.288,0.419,1.8e-06,0.111,-6.467,0.0874,169.042,4,0.528,cloudy
666,Fake smiles kill oneself,I love you in any way,たかやん,2021-02-20,107891,0,8,1,0.73,0.519,0.414,2.71e-06,0.106,-5.92,0.0354,88.982,4,0.555,cloudy
667,第六感,第六感,Reol,2020-07-27,191624,61,7,1,0.675,0.00893,0.959,8.48e-05,0.325,-1.754,0.0835,134.017,4,0.835,cloudy
668,もう少しだけ,もう少しだけ,YOASOBI,2021-05-10,220200,64,8,1,0.675,0.12,0.746,0.0,0.121,-5.531,0.0288,99.99,4,0.533,cloudy
669,青い,青い,POLKADOT STINGRAY,2021-05-13,249706,39,1,1,0.407,0.0088,0.769,0.0,0.141,-3.822,0.0502,169.91,4,0.656,cloudy
670,カーテンコール,カーテンコール,yama,2021-05-28,219206,47,9,0,0.639,0.0385,0.917,0.0,0.314,-4.845,0.0473,123.016,4,0.765,cloudy
671,ニゲラ,ニゲラ,和ぬか,2021-04-19,189279,39,8,1,0.677,0.0712,0.882,1.26e-05,0.0436,-3.649,0.0397,99.994,4,0.948,cloudy
672,不可幸力,strobo,Vaundy,2020-05-27,200243,1,11,0,0.69,0.0157,0.815,2.85e-06,0.0636,-5.227,0.0426,94.032,4,0.613,cloudy
673,夜のピエロ,夜のピエロ,Ado,2021-06-14,200712,51,3,1,0.663,0.0615,0.819,0.0,0.295,-2.325,0.174,119.951,4,0.658,cloudy
674,冬眠,負け犬にアンコールはいらない,ヨルシカ,2018-05-09,301186,47,4,1,0.482,0.21,0.952,0.0153,0.176,-6.086,0.0499,180.013,4,0.744,cloudy
675,又三郎,又三郎,ヨルシカ,2021-06-07,227731,54,4,0,0.472,0.00308,0.919,0.000492,0.212,-3.513,0.149,199.972,4,0.548,cloudy
676,三原色,三原色,YOASOBI,2021-07-02,224066,64,5,0,0.443,0.128,0.893,0.0,0.328,-3.496,0.154,127.999,4,0.826,cloudy
677,Cream,Cream,yama,2020-05-27,218571,40,1,0,0.635,0.396,0.358,6.73e-05,0.239,-8.348,0.0609,139.927,4,0.146,cloudy
678,Torigumori,Quote,Keina Suda,2018-01-31,224163,19,4,1,0.723,0.0164,0.858,0.0,0.0245,-0.501,0.0307,114.982,4,0.951,cloudy
679,ルージュの伝言,COBALT HOUR,Yumi Arai,1975-06-20,182800,60,3,1,0.493,0.501,0.719,0.369,0.411,-8.878,0.0411,153.295,4,0.841,cloudy
680,シロガネ,シロガネ,麻婆豆腐,2021-04-21,211570,54,8,0,0.511,0.00308,0.873,0.168,0.104,-4.136,0.0453,188.073,4,0.909,cloudy
681,Overseas Highway,Overseas Highway,Wolpis Carter,2021-03-10,146826,29,5,1,0.466,0.0358,0.989,0.000141,0.16,-0.859,0.161,180.124,4,0.713,cloudy
682,Onomatope (feat. Riria.),Onomatope (feat. Riria.),Maigo Hanyuu,2021-05-14,166296,46,2,1,0.696,0.464,0.785,0.00246,0.0879,-5.375,0.0333,146.008,4,0.961,cloudy
683,Harugare,Utamonogatari,MARiA,2021-05-26,278906,25,9,1,0.515,0.049,0.949,0.0,0.342,-3.629,0.0448,174.982,4,0.702,cloudy
684,あんずの花,あんずの花,すりぃ,2021-04-28,239216,41,5,0,0.765,0.0951,0.816,0.00555,0.273,-0.931,0.0382,104.016,4,0.638,cloudy
685,法螺話,法螺話,理芽,2021-01-20,198000,47,10,0,0.741,0.84,0.433,1.18e-06,0.331,-10.387,0.0857,139.916,4,0.191,cloudy
686,Sweet Poison,Smoking hot,Lady Mellow.,2021-02-20,190533,24,6,0,0.643,0.00197,0.915,0.00338,0.313,-3.731,0.0609,115.95,4,0.699,cloudy
687,4,4,BIN,2021-06-30,195930,24,9,1,0.51,0.297,0.53,0.0,0.288,-5.031,0.0345,173.941,4,0.473,cloudy
688,宇宙の季節,宇宙の季節,Lanndo,2021-07-26,262717,47,5,0,0.66,0.375,0.587,3.62e-06,0.3,-5.8,0.0335,109.928,4,0.513,cloudy
689,Marshmary,Marshmary,MIMI,2019-11-03,213626,47,10,1,0.687,0.844,0.91,0.00387,0.173,-7.313,0.032,90.992,4,0.936,cloudy
690,Polaris,Polaris,Siren,2019-08-14,264827,38,9,1,0.573,0.355,0.807,7.4e-06,0.281,-3.24,0.0451,173.978,4,0.606,cloudy
691,Non Fiction feat. No Buses,Boston Bag,BIM,2020-08-28,132930,0,8,1,0.665,0.000292,0.877,0.815,0.122,-6.713,0.0808,146.983,4,0.768,cloudy
692,エイミー,エルマ,ヨルシカ,2019-08-28,212906,46,1,1,0.748,0.274,0.588,4.07e-06,0.167,-6.448,0.0334,124.982,4,0.771,cloudy
693,声,エルマ,ヨルシカ,2019-08-28,288906,46,1,1,0.685,0.248,0.582,3.55e-05,0.0925,-7.36,0.0283,110.01,4,0.725,cloudy
694,老人と海,老人と海,ヨルシカ,2021-08-18,255468,54,5,1,0.933,0.365,0.544,1.11e-05,0.0981,-7.296,0.0492,129.964,4,0.736,cloudy
695,オレンジ,GLINTS,satomoka,2020-08-05,246773,37,11,0,0.632,0.0425,0.836,0.0193,0.281,-3.795,0.0352,80.984,4,0.644,cloudy
696,踊 - Bon-Odo Remix,踊 (Bon-Odo Remix),Ado,2021-08-31,172770,52,1,1,0.549,0.0394,0.961,6.98e-06,0.37,-0.013,0.206,148.027,4,0.745,cloudy
697,ランニングアウト,the meaning of life,yama,2021-08-30,243866,39,11,0,0.469,0.00174,0.953,0.0,0.301,-2.922,0.0881,142.942,4,0.668,cloudy
698,血流,the meaning of life,yama,2021-08-30,208093,59,10,0,0.743,0.201,0.718,0.0,0.319,-3.766,0.0336,136.979,4,0.897,cloudy
699,クローバー,the meaning of life,yama,2021-08-30,268306,33,11,0,0.56,0.0403,0.808,3.16e-06,0.312,-5.872,0.0562,176.001,4,0.814,cloudy
700,希望論,the meaning of life,yama,2021-08-30,274800,47,3,1,0.591,0.0592,0.799,8.63e-06,0.194,-4.764,0.0373,101.989,4,0.761,cloudy
701,a.m.3:21 - From THE FIRST TAKE,the meaning of life,yama,2021-08-30,244240,32,1,1,0.435,0.704,0.589,1.63e-06,0.0989,-5.587,0.0566,108.035,4,0.322,cloudy
702,春を告げる - From THE FIRST TAKE,春を告げる - From THE FIRST TAKE,yama,2021-01-29,300800,44,6,1,0.477,0.795,0.595,0.0,0.0601,-6.457,0.0425,101.692,4,0.363,cloudy
703,真っ白 - From THE FIRST TAKE,真っ白 - From THE FIRST TAKE,yama,2021-02-05,384700,32,7,0,0.591,0.901,0.308,0.0,0.14,-9.539,0.0354,102.009,4,0.218,cloudy
704,爆弾魔,負け犬にアンコールはいらない,ヨルシカ,2018-05-09,217032,48,8,1,0.474,0.251,0.932,0.0,0.185,-3.077,0.0469,180.069,4,0.898,cloudy
705,五月は花緑青の窓辺から,だから僕は音楽を辞めた,ヨルシカ,2019-04-10,185080,49,2,0,0.384,0.00673,0.916,0.0,0.207,-4.613,0.0923,180.042,4,0.64,cloudy
706,六月は雨上がりの街を書く,だから僕は音楽を辞めた,ヨルシカ,2019-04-10,238482,46,8,0,0.412,0.282,0.548,9.37e-06,0.314,-6.649,0.0413,79.337,4,0.617,cloudy
707,月に吠える,月に吠える,ヨルシカ,2021-10-06,265803,55,7,0,0.924,0.143,0.427,0.000192,0.0876,-8.119,0.0487,119.952,4,0.625,cloudy
708,六兆年と一夜物語,rye,Kano,2018-12-19,222249,50,11,0,0.591,0.803,0.425,4.42e-06,0.0978,-9.462,0.045,171.956,4,0.684,cloudy
709,Life is a bitch!,Life is a bitch!,たかやん,2021-10-02,196005,53,1,1,0.508,0.359,0.851,0.0,0.527,-4.156,0.0937,178.678,4,0.787,cloudy
710,火焔,自白,DUSTCELL,2021-10-20,178106,45,6,0,0.702,0.0397,0.831,0.00069,0.0469,-5.1,0.0579,136.044,4,0.578,cloudy
711,会いたくて - Piano & Strings Ver.,会いたくて (Piano & Strings Ver.),Ado,2021-09-30,324772,51,5,1,0.617,0.7,0.263,0.0,0.268,-8.687,0.0294,79.983,4,0.373,cloudy
712,クライヤ,rye,Kano,2018-12-19,254794,37,5,1,0.568,0.953,0.297,0.000656,0.0984,-10.437,0.0436,179.753,4,0.408,cloudy
713,小夜子,rye,Kano,2018-12-19,253594,41,0,0,0.772,0.896,0.305,0.0,0.177,-10.352,0.0328,132.949,4,0.468,cloudy
714,ちるちる,Σ,Reol,2016-10-19,197053,46,7,1,0.846,0.0218,0.871,0.00163,0.12,-3.674,0.0851,127.975,4,0.961,cloudy
715,センチネル,Torch of Liberty,KANA-BOON,2020-11-25,238160,17,6,1,0.491,0.00252,0.938,1.62e-05,0.0445,-2.338,0.0799,145.017,4,0.516,cloudy
716,はしりがき,はしりがき,Macaroni Empitsu,2021-04-09,190952,49,10,1,0.325,0.0803,0.816,0.0,0.0908,-4.314,0.0525,204.141,4,0.872,cloudy
717,G4L,G4L,Giga,2021-05-28,180053,48,6,0,0.688,0.0316,0.975,0.0,0.0784,-0.014,0.199,140.031,4,0.773,cloudy
718,阿修羅ちゃん,阿修羅ちゃん,Ado,2021-10-28,196285,61,1,0,0.628,0.0629,0.942,0.0,0.315,-3.954,0.155,156.056,4,0.65,cloudy
719,ぎゅっと。,ぎゅっと。,もさを。,2020-07-27,269746,61,4,1,0.773,0.814,0.363,0.0,0.103,-7.304,0.0383,119.994,4,0.774,cloudy
720,Boy,Boy,Reol,2021-11-24,251820,34,0,0,0.766,0.0149,0.818,1.19e-05,0.118,-3.826,0.0527,105.966,4,0.294,cloudy
721,麻痺 - From THE FIRST TAKE,Oz. / 世界は美しいはずなんだ / スモーキーヒロイン,yama,2021-11-22,243066,23,0,0,0.544,0.615,0.611,0.0,0.114,-7.229,0.0343,88.426,4,0.754,cloudy
722,ツバメ (feat. ミドリーズ),THE BOOK 2,YOASOBI,2021-12-01,216280,54,5,0,0.763,0.39,0.914,0.0,0.106,-3.685,0.0288,104.983,4,0.825,cloudy
723,イエスタデイ,Traveler,Official HIGE DANdism,2019-09-11,299164,58,6,1,0.541,0.0442,0.8,0.0,0.398,-3.687,0.0382,129.939,4,0.56,cloudy
724,食虫植物,食虫植物,理芽,2020-08-12,155517,47,6,1,0.807,0.18,0.514,5.08e-06,0.111,-4.047,0.0388,122.938,4,0.709,cloudy
725,KING,KING,Kanaria,2020-12-09,135500,60,8,1,0.58,0.0476,0.783,0.0163,0.111,-6.007,0.0628,165.996,4,0.926,cloudy
726,Kuninaru,Kuninaru,MIMI,2022-01-18,154000,45,6,1,0.727,0.234,0.558,0.00452,0.0632,-7.818,0.0666,166.015,4,0.961,cloudy
727,心という名の不可解,心という名の不可解,Ado,2022-01-17,269893,0,0,1,0.573,0.05,0.884,0.0,0.289,-3.873,0.113,152.0,4,0.595,cloudy
728,千本桜,千本桜,Ado,2021-12-29,241558,57,5,1,0.515,0.0036,0.921,8.75e-06,0.127,-4.184,0.044,153.968,4,0.709,cloudy
729,花火,狂言,Ado,2022-01-26,212373,56,8,1,0.68,0.254,0.722,0.0,0.0738,-3.086,0.199,99.332,4,0.714,cloudy
730,マザーランド,狂言,Ado,2022-01-26,260066,59,2,1,0.772,0.0196,0.704,0.0,0.0657,-4.742,0.0549,130.032,4,0.66,cloudy
731,Dice of the devil,Dice of the devil,D.Y.T,2021-06-23,187131,32,8,1,0.775,0.269,0.696,0.0,0.136,-6.61,0.126,105.076,4,0.442,cloudy
732,ミスター,ミスター,YOASOBI,2022-02-16,187000,66,1,0,0.732,0.0674,0.933,3.67e-05,0.202,-3.51,0.0548,119.971,4,0.611,cloudy
733,袖のキルト,伸び仕草懲りて暇乞い,ZUTOMAYO,2022-02-15,255173,45,9,1,0.749,0.265,0.813,0.0,0.0729,-3.045,0.0559,116.964,4,0.658,cloudy
734,Parasite,パラサイト,DECO*27,2022-02-07,165706,39,11,0,0.701,0.0152,0.873,0.00052,0.0389,-5.149,0.0316,137.989,4,0.93,cloudy
735,あいつら全員同窓会,伸び仕草懲りて暇乞い,ZUTOMAYO,2022-02-15,255506,46,2,0,0.723,0.436,0.926,0.0,0.0423,-1.991,0.114,130.957,4,0.912,cloudy
736,ばかじゃないのに,伸び仕草懲りて暇乞い,ZUTOMAYO,2022-02-15,258213,44,9,0,0.673,0.151,0.948,6.46e-06,0.331,-2.692,0.0832,150.96,4,0.758,cloudy
737,Bathing in the rain,Bathing in the rain,TUYU,2020-06-27,199829,45,6,1,0.642,0.287,0.789,0.0,0.298,-4.704,0.0424,94.0,4,0.748,cloudy
738,猛独が襲う,猛独が襲う,一二三,2017-08-28,252307,46,1,0,0.422,0.014,0.861,0.0,0.167,-4.41,0.0458,156.012,4,0.586,cloudy
739,サターン,正しい偽りからの起床,ZUTOMAYO,2018-11-14,250000,53,5,0,0.785,0.495,0.819,0.0,0.156,-2.333,0.0425,121.856,4,0.886,cloudy
740,TIME MACHINE,Wonderland,lyrical school,2021-04-07,267411,10,1,0,0.724,0.178,0.773,0.0,0.337,-7.255,0.0803,102.001,4,0.585,cloudy
741,カトレア,夏草が邪魔をする,ヨルシカ,2017-06-28,188380,47,11,0,0.523,0.00119,0.895,0.00027,0.054,-3.224,0.128,159.926,4,0.772,cloudy
742,ブレーメン,ブレーメン,ヨルシカ,2022-07-04,274957,59,6,0,0.789,0.114,0.648,2.15e-06,0.117,-6.716,0.0409,95.009,4,0.719,cloudy
743,憂一乗,エルマ,ヨルシカ,2019-08-28,272040,48,8,1,0.574,0.798,0.353,4.76e-06,0.118,-9.274,0.0449,80.072,4,0.174,cloudy
744,桃源郷,桃源郷,yama,2022-06-22,228000,51,11,0,0.615,0.00171,0.914,0.0,0.106,-3.597,0.0371,129.006,4,0.803,cloudy
745,MoonWalker,MoonWalker,yama,2022-03-18,214008,56,11,1,0.545,0.0251,0.857,0.0,0.044,-3.393,0.0635,133.018,4,0.639,cloudy
746,新時代 - ウタ from ONE PIECE FILM RED,新時代 (ウタ from ONE PIECE FILM RED),Ado,2022-06-08,228214,78,7,1,0.494,0.0505,0.986,4.41e-06,0.334,-2.262,0.243,175.003,4,0.421,cloudy
747,Oddloop,oddloop,frederic,2014-09-24,255293,58,11,0,0.424,0.0034,0.899,8.1e-05,0.223,-3.937,0.0572,171.832,4,0.74,cloudy
748,人生は吠える,Riboot,Rib,2014-01-08,194808,39,5,0,0.545,0.00033,0.933,0.000911,0.11,-2.506,0.0459,143.013,4,0.883,cloudy
749,胸の煙,ぐされ,ZUTOMAYO,2021-02-10,249626,48,10,0,0.617,0.107,0.807,0.00764,0.171,-4.843,0.0484,139.026,4,0.567,cloudy
750,One Day,Long for,Omoinotake,2020-11-18,223741,55,1,1,0.568,0.0343,0.727,0.0,0.197,-5.415,0.0542,162.811,4,0.797,cloudy
751,左右盲,左右盲,ヨルシカ,2022-07-25,267103,66,2,1,0.675,0.446,0.391,0.0,0.37,-7.701,0.0524,151.778,4,0.564,cloudy
752,A都市の秋,ゆめ,Lamp,2014-02-05,248341,59,9,0,0.574,0.733,0.506,0.0,0.106,-7.578,0.0345,111.118,4,0.596,cloudy
753,ゆらゆら,MOTTAINAI,YeYe,2017-11-08,279000,47,0,1,0.678,0.554,0.641,0.00136,0.112,-6.751,0.0396,90.046,4,0.504,cloudy
754,くびったけ,くびったけ,yama,2022-07-27,234500,55,1,1,0.631,0.00802,0.811,0.0,0.0298,-3.89,0.0406,144.939,4,0.685,cloudy
755,tenetene,usohappyaku,uutubo,2020-12-23,116640,37,1,1,0.856,0.365,0.359,0.0,0.255,-9.916,0.0733,105.068,4,0.968,cloudy
756,声の在り処,声の在り処,DAZBEE,2022-03-02,263088,42,7,1,0.475,0.0551,0.928,0.0,0.296,-2.818,0.108,127.845,4,0.422,cloudy
757,AntiSystem's,AntiSystem's,jon-YAKITORY,2021-07-16,211683,55,1,1,0.533,0.0125,0.959,0.0,0.321,-3.933,0.159,94.956,4,0.593,cloudy
758,D(evil) feat. yama,25,haruno,2022-02-02,161470,49,5,0,0.83,0.119,0.699,7.73e-06,0.214,-5.518,0.0425,123.066,4,0.879,cloudy
759,心臓,心臓,TOOBOE,2022-04-20,225746,51,6,1,0.496,0.00446,0.91,0.0,0.33,-3.681,0.05,179.973,4,0.839,cloudy
760,darwin,Senshuraku,TOOBOE,2021-12-22,175754,24,5,1,0.664,0.0214,0.91,0.0,0.0542,-2.427,0.0609,114.985,4,0.962,cloudy
761,ゆりかご,心臓,TOOBOE,2022-04-20,213516,26,6,0,0.716,0.0137,0.632,2.92e-05,0.0667,-6.187,0.0771,83.982,4,0.895,cloudy
762,alien,Senshuraku,TOOBOE,2021-12-22,174594,19,1,0,0.453,0.0107,0.967,0.0,0.454,-3.048,0.0677,180.005,4,0.895,cloudy
763,funny,Senshuraku,TOOBOE,2021-12-22,199166,21,6,0,0.544,0.00887,0.939,0.0,0.0842,-2.954,0.0936,169.938,4,0.82,cloudy
764,blue monday,Senshuraku,TOOBOE,2021-12-22,234428,14,4,0,0.625,0.018,0.951,0.0,0.0859,-3.836,0.0655,100.005,4,0.708,cloudy
765,finale,Senshuraku,TOOBOE,2021-12-22,203988,23,10,0,0.505,0.00576,0.914,0.0,0.0414,-3.684,0.0765,190.003,4,0.918,cloudy
766,Akai Yoru,Akai Yoru,TOOBOE,2020-10-28,252073,20,1,0,0.635,0.0261,0.954,2.45e-06,0.0697,-3.056,0.0471,104.964,4,0.908,cloudy
767,ブルーマンデー,麻痺,yama,2021-02-10,240666,40,5,1,0.607,0.103,0.927,0.0,0.0666,-3.234,0.0428,100.028,4,0.593,cloudy
768,MAHI,MAHI,TOOBOE,2021-07-22,194502,11,7,1,0.468,0.00044,0.962,0.0,0.129,-2.591,0.0839,99.959,4,0.48,cloudy
769,MONONOKE,MONONOKE / SHIKAI,TOOBOE,2021-06-07,226272,11,10,0,0.694,0.00933,0.805,0.0,0.0583,-5.561,0.036,119.939,4,0.895,cloudy
770,ウタカタララバイ,ウタカタララバイ,Ado,2022-08-05,173373,65,6,1,0.524,0.179,0.914,0.0,0.17,-2.104,0.12,89.015,4,0.63,cloudy
771,who are you,Senshuraku,TOOBOE,2021-12-22,220416,14,10,0,0.678,0.162,0.681,0.0,0.0852,-2.861,0.0454,149.917,4,0.735,cloudy
772,化身,何者,POLKADOT STINGRAY,2020-12-16,197160,52,5,1,0.412,0.0367,0.94,0.0,0.325,-2.042,0.118,159.966,4,0.845,cloudy
773,I,NIPPONNO ONNAWO UTAU BEST,NakamuraEmi,2016-01-20,177200,43,1,1,0.617,0.155,0.637,0.00595,0.118,-6.837,0.128,115.498,4,0.798,cloudy
774,さみしいひと,NEW ROMANCER,理芽,2021-07-21,182255,41,5,0,0.736,0.0448,0.709,5.93e-05,0.165,-4.407,0.0359,132.012,4,0.95,cloudy
775,おもかげ (produced by Vaundy),おもかげ (produced by Vaundy),milet,2021-12-17,188060,67,8,1,0.488,0.0258,0.638,2.24e-05,0.12,-4.502,0.058,207.906,4,0.713,cloudy
776,チノカテ,チノカテ,ヨルシカ,2022-08-29,248300,66,1,1,0.698,0.629,0.382,1.12e-06,0.0997,-8.016,0.0491,169.937,4,0.672,cloudy
777,白日,CEREMONY,King Gnu,2020-01-15,276373,67,1,1,0.599,0.562,0.891,0.0,0.322,-3.242,0.116,93.029,4,0.694,cloudy
778,敗北,敗北,TOOBOE,2022-08-24,156160,36,5,0,0.54,0.0471,0.975,2.9e-06,0.353,-3.601,0.148,175.056,4,0.929,cloudy
779,p.h.,p.h.,水槽,2020-11-28,152929,57,11,0,0.715,0.0643,0.852,1.17e-06,0.0623,-9.763,0.051,132.036,4,0.965,cloudy
780,Melt,Melt,BIN,2022-09-14,204752,41,2,1,0.448,0.132,0.659,0.0,0.862,-6.105,0.0358,90.05,4,0.538,cloudy
781,胎児に月はキスをしない,NEW ROMANCER,理芽,2021-07-21,148103,36,9,1,0.631,0.00328,0.76,0.0181,0.0757,-4.886,0.0541,94.944,4,0.776,cloudy
782,Through the window,town,hobomaru,2022-06-18,317440,4,5,0,0.821,0.477,0.564,0.00028,0.0687,-6.829,0.0399,100.076,4,0.719,cloudy
783,LONELY STREET,Behind the messy,GOHOBI,2019-11-09,198524,13,7,1,0.706,0.00878,0.761,0.0,0.109,-5.865,0.04,126.047,4,0.234,cloudy
784,Warattehoshiiyo,Warattehoshiiyo,BELLMAINZ,2022-06-29,176949,22,0,1,0.74,0.0016,0.646,7.98e-05,0.103,-8.277,0.0399,117.965,4,0.797,cloudy
785,冗談,冗談,帰りの会,2021-05-26,179294,36,11,1,0.642,0.14,0.495,0.0393,0.0967,-7.581,0.046,169.983,4,0.576,cloudy
